rb_over_a,temperature_over_omega,norm_loss
1.2783,0.8655172414,0.480757904826
1.2783,0.8318965517,0.528301122176
1.2783,0.7982758621,0.578005924404
1.2783,0.7646551724,0.629210986091
1.2783,0.7310344828,0.681056454558
1.2783,0.6974137931,0.732616742533
1.2783,0.6637931034,0.782432295078
1.2783,0.6301724138,0.829216135959
1.2783,0.5965517241,0.871627325754
1.2783,0.5629310345,0.908441808991
1.2783,0.5293103448,0.938872082357
1.2783,0.4956896552,0.962222715107
1.2783,0.4620689655,0.978772427333
1.2783,0.4284482759,0.989440550141
1.2783,0.3948275862,0.995436570915
1.2783,0.3612068966,0.998362272055
1.2783,0.3275862069,0.999532141324
1.2783,0.2939655172,0.999899023372
1.2783,0.2603448276,0.99998517268
1.2783,0.2267241379,0.999998720732
1.2783,0.1931034483,0.999999950227
1.2783,0.1594827586,0.999999999449
1.2783,0.125862069,0.999999999978
1.2783,0.09224137931,0.999999999976
1.2783,0.05862068966,0.999999999989
1.2783,0.025,0.999999999989
1.3247,1,0.42596668482
1.3247,0.9663793103,0.464440164839
1.3247,0.9327586207,0.505148873648
1.3247,0.899137931,0.547811439665
1.3247,0.8655172414,0.592094185814
1.3247,0.8318965517,0.63752068058
1.3247,0.7982758621,0.683462325303
1.3247,0.7646551724,0.729215558123
1.3247,0.7310344828,0.773894065511
1.3247,0.6974137931,0.816536123825
1.3247,0.6637931034,0.856133336351
1.3247,0.6301724138,0.891704719376
1.3247,0.5965517241,0.922396743752
1.3247,0.5629310345,0.947603334875
1.3247,0.5293103448,0.967097444794
1.3247,0.4956896552,0.981109695396
1.3247,0.4620689655,0.990308772275
1.3247,0.4284482759,0.995650272164
1.3247,0.3948275862,0.998342355656
1.3247,0.3612068966,0.999489333818
1.3247,0.3275862069,0.999876081519
1.3247,0.2939655172,0.999978280871
1.3247,0.2603448276,0.999997539937
1.3247,0.2267241379,0.999999848591
1.3247,0.1931034483,0.999999996049
1.3247,0.1594827586,0.999999999946
1.3247,0.125862069,0.999999999971
1.3247,0.09224137931,0.999999999982
1.3247,0.05862068966,0.99999999999
1.3247,0.025,0.99999999999
1.371,1,0.478559408863
1.371,0.9663793103,0.515804598551
1.371,0.9327586207,0.554755777201
1.371,0.899137931,0.59516002449
1.371,0.8655172414,0.636707843494
1.371,0.8318965517,0.678879701256
1.371,0.7982758621,0.721151774194
1.371,0.7646551724,0.76285686207
1.371,0.7310344828,0.803260872362
1.371,0.6974137931,0.841462508413
1.371,0.6637931034,0.876626601915
1.371,0.6301724138,0.907927001857
1.371,0.5965517241,0.935058174812
1.371,0.5629310345,0.956738452652
1.371,0.5293103448,0.973261697505
1.371,0.4956896552,0.984906799375
1.371,0.4620689655,0.99236890689
1.371,0.4284482759,0.996637882553
1.371,0.3948275862,0.99875602634
1.371,0.3612068966,0.999626156915
1.371,0.3275862069,0.999914250727
1.371,0.2939655172,0.999985628359
1.371,0.2603448276,0.999998474566
1.371,0.2267241379,0.999999913395
1.371,0.1931034483,0.999999997912
1.371,0.1594827586,0.99999999996
1.371,0.125862069,0.99999999998
1.371,0.09224137931,0.999999999985
1.371,0.05862068966,0.999999999997
1.371,0.025,0.999999999997
1.4174,1,0.491550748595
1.4174,0.9663793103,0.527388916893
1.4174,0.9327586207,0.564880229419
1.4174,0.899137931,0.603805954921
1.4174,0.8655172414,0.643858989222
1.4174,0.8318965517,0.684631804449
1.4174,0.7982758621,0.725636395486
1.4174,0.7646551724,0.766186793892
1.4174,0.7310344828,0.80557675047
1.4174,0.6974137931,0.843010014412
1.4174,0.6637931034,0.877598359109
1.4174,0.6301724138,0.908496273078
1.4174,0.5965517241,0.93498515072
1.4174,0.5629310345,0.956569524244
1.4174,0.5293103448,0.973255872446
1.4174,0.4956896552,0.984915751219
1.4174,0.4620689655,0.992389690295
1.4174,0.4284482759,0.9966478831
1.4174,0.3948275862,0.998750591222
1.4174,0.3612068966,0.999625568292
1.4174,0.3275862069,0.999914379841
1.4174,0.2939655172,0.999986022704
1.4174,0.2603448276,0.99999853063
1.4174,0.2267241379,0.99999991895
1.4174,0.1931034483,0.999999998136
1.4174,0.1594827586,0.999999999966
1.4174,0.125862069,0.999999999977
1.4174,0.09224137931,0.999999999989
1.4174,0.05862068966,0.999999999999
1.4174,0.025,0.999999999999
1.4638,1,0.484557527801
1.4638,0.9663793103,0.519570238606
1.4638,0.9327586207,0.556345245981
1.4638,0.899137931,0.594749336642
1.4638,0.8655172414,0.634400904136
1.4638,0.8318965517,0.674973318071
1.4638,0.7982758621,0.715974575883
1.4638,0.7646551724,0.756808695857
1.4638,0.7310344828,0.796727465557
1.4638,0.6974137931,0.834904096001
1.4638,0.6637931034,0.870441509711
1.4638,0.6301724138,0.902461198857
1.4638,0.5965517241,0.930165695572
1.4638,0.5629310345,0.952965337628
1.4638,0.5293103448,0.970591238052
1.4638,0.4956896552,0.983201835161
1.4638,0.4620689655,0.991487409355
1.4638,0.4284482759,0.996212228
1.4638,0.3948275862,0.998572470621
1.4638,0.3612068966,0.999562356499
1.4638,0.3275862069,0.999897769167
1.4638,0.2939655172,0.999983221757
1.4638,0.2603448276,0.999998213632
1.4638,0.2267241379,0.999999899804
1.4638,0.1931034483,0.99999999772
1.4638,0.1594827586,0.999999999963
1.4638,0.125862069,0.999999999973
1.4638,0.09224137931,0.999999999983
1.4638,0.05862068966,0.999999999991
1.4638,0.025,0.999999999991
1.5102,1,0.468241026273
1.5102,0.9663793103,0.502625701633
1.5102,0.9327586207,0.538911088887
1.5102,0.899137931,0.576944117841
1.5102,0.8655172414,0.616483988642
1.5102,0.8318965517,0.657237082956
1.5102,0.7982758621,0.698685644582
1.5102,0.7646551724,0.740218942426
1.5102,0.7310344828,0.781158668326
1.5102,0.6974137931,0.820684876281
1.5102,0.6637931034,0.857870386926
1.5102,0.6301724138,0.891771552172
1.5102,0.5965517241,0.921497303544
1.5102,0.5629310345,0.946338946634
1.5102,0.5293103448,0.965888810843
1.5102,0.4956896552,0.980159588201
1.5102,0.4620689655,0.989646556938
1.5102,0.4284482759,0.995313858248
1.5102,0.3948275862,0.998191535345
1.5102,0.3612068966,0.999430703465
1.5102,0.3275862069,0.999861559889
1.5102,0.2939655172,0.999976264984
1.5102,0.2603448276,0.999997406407
1.5102,0.2267241379,0.999999846355
1.5102,0.1931034483,0.999999996409
1.5102,0.1594827586,0.999999999955
1.5102,0.125862069,0.999999999975
1.5102,0.09224137931,0.999999999981
1.5102,0.05862068966,0.999999999992
1.5102,0.025,0.999999999992
1.5566,1,0.446191793311
1.5566,0.9663793103,0.479804155799
1.5566,0.9327586207,0.515459549045
1.5566,0.899137931,0.553047743626
1.5566,0.8655172414,0.592376329604
1.5566,0.8318965517,0.633153323823
1.5566,0.7982758621,0.674969467976
1.5566,0.7646551724,0.717316248473
1.5566,0.7310344828,0.759478058579
1.5566,0.6974137931,0.800623746911
1.5566,0.6637931034,0.839855255964
1.5566,0.6301724138,0.87616979992
1.5566,0.5965517241,0.908582035338
1.5566,0.5629310345,0.936225686001
1.5566,0.5293103448,0.958502381931
1.5566,0.4956896552,0.97521823349
1.5566,0.4620689655,0.986684795448
1.5566,0.4284482759,0.993716252991
1.5566,0.3948275862,0.997498682194
1.5566,0.3612068966,0.999180944677
1.5566,0.3275862069,0.999791608742
1.5566,0.2939655172,0.999961954029
1.5566,0.2603448276,0.99999559532
1.5566,0.2267241379,0.999999718686
1.5566,0.1931034483,0.999999992735
1.5566,0.1594827586,0.999999999933
1.5566,0.125862069,0.999999999974
1.5566,0.09224137931,0.999999999979
1.5566,0.05862068966,0.999999999989
1.5566,0.025,0.999999999989
1.6029,1,0.419316911643
1.6029,0.9663793103,0.451848837715
1.6029,0.9327586207,0.486561565642
1.6029,0.899137931,0.523397461715
1.6029,0.8655172414,0.562224165907
1.6029,0.8318965517,0.60281566088
1.6029,0.7982758621,0.644832467766
1.6029,0.7646551724,0.687802950171
1.6029,0.7310344828,0.731128295948
1.6029,0.6974137931,0.774013690683
1.6029,0.6637931034,0.815531536256
1.6029,0.6301724138,0.854669431898
1.6029,0.5965517241,0.890356449807
1.6029,0.5629310345,0.921556235659
1.6029,0.5293103448,0.947438491101
1.6029,0.4956896552,0.967531275332
1.6029,0.4620689655,0.981871652517
1.6029,0.4284482759,0.991071578178
1.6029,0.3948275862,0.996256988194
1.6029,0.3612068966,0.998706398433
1.6029,0.3275862069,0.999650594531
1.6029,0.2939655172,0.999931502451
1.6029,0.2603448276,0.999991325067
1.6029,0.2267241379,0.999999389112
1.6029,0.1931034483,0.999999982008
1.6029,0.1594827586,0.99999999984
1.6029,0.125862069,0.999999999977
1.6029,0.09224137931,0.999999999985
1.6029,0.05862068966,0.999999999987
1.6029,0.025,0.999999999987
1.6493,1,0.387759407325
1.6493,0.9663793103,0.418804870113
1.6493,0.9327586207,0.452149210837
1.6493,0.899137931,0.487794927057
1.6493,0.8655172414,0.525680611235
1.6493,0.8318965517,0.565661329881
1.6493,0.7982758621,0.607486918154
1.6493,0.7646551724,0.650779303572
1.6493,0.7310344828,0.695010969517
1.6493,0.6974137931,0.739488572042
1.6493,0.6637931034,0.783360691535
1.6493,0.6301724138,0.825589603239
1.6493,0.5965517241,0.865027838264
1.6493,0.5629310345,0.900517390428
1.6493,0.5293103448,0.930971694398
1.6493,0.4956896552,0.95557990377
1.6493,0.4620689655,0.973992701882
1.6493,0.4284482759,0.986477746355
1.6493,0.3948275862,0.993941683061
1.6493,0.3612068966,0.997761272198
1.6493,0.3275862069,0.999346372227
1.6493,0.2939655172,0.999859807281
1.6493,0.2603448276,0.999980213202
1.6493,0.2267241379,0.999998413175
1.6493,0.1931034483,0.99999994455
1.6493,0.1594827586,0.999999999458
1.6493,0.125862069,0.999999999979
1.6493,0.09224137931,0.999999999984
1.6493,0.05862068966,0.99999999999
1.6493,0.025,0.99999999999
1.6957,1,0.351827131512
1.6957,0.9663793103,0.380907289162
1.6957,0.9327586207,0.412361156937
1.6957,0.899137931,0.446254519101
1.6957,0.8655172414,0.482604055257
1.6957,0.8318965517,0.521358475906
1.6957,0.7982758621,0.562375826073
1.6957,0.7646551724,0.605397213268
1.6957,0.7310344828,0.650020215858
1.6957,0.6974137931,0.6956744909
1.6957,0.6637931034,0.741600949833
1.6957,0.6301724138,0.786852720982
1.6957,0.5965517241,0.830282979791
1.6957,0.5629310345,0.870618099515
1.6957,0.5293103448,0.90656942668
1.6957,0.4956896552,0.936964950259
1.6957,0.4620689655,0.960972059119
1.6957,0.4284482759,0.978335139536
1.6957,0.3948275862,0.989534244215
1.6957,0.3612068966,0.99576343547
1.6957,0.3275862069,0.998639102879
1.6957,0.2939655172,0.999672939478
1.6957,0.2603448276,0.999947031338
1.6957,0.2267241379,0.999995027483
1.6957,0.1931034483,0.999999785389
1.6957,0.1594827586,0.999999997337
1.6957,0.125862069,0.999999999971
1.6957,0.09224137931,0.999999999982
1.6957,0.05862068966,0.99999999999
1.6957,0.025,0.999999999991
1.7421,1,0.312019445658
1.7421,0.9663793103,0.338601879526
1.7421,0.9327586207,0.367563505085
1.7421,0.899137931,0.399030208688
1.7421,0.8655172414,0.43309635986
1.7421,0.8318965517,0.469808300444
1.7421,0.7982758621,0.509143524001
1.7421,0.7646551724,0.550985336647
1.7421,0.7310344828,0.595093272053
1.7421,0.6974137931,0.641068152798
1.7421,0.6637931034,0.688314131615
1.7421,0.6301724138,0.736029497284
1.7421,0.5965517241,0.783178004402
1.7421,0.5629310345,0.828515367677
1.7421,0.5293103448,0.870598389751
1.7421,0.4956896552,0.907970247363
1.7421,0.4620689655,0.939297272506
1.7421,0.4284482759,0.963650609434
1.7421,0.3948275862,0.980791674532
1.7421,0.3612068966,0.991367962755
1.7421,0.3275862069,0.996855002357
1.7421,0.2939655172,0.999133069415
1.7421,0.2603448276,0.999834485624
1.7421,0.2267241379,0.999981002863
1.7421,0.1931034483,0.999998949768
1.7421,0.1594827586,0.999999981518
1.7421,0.125862069,0.999999999931
1.7421,0.09224137931,0.999999999976
1.7421,0.05862068966,0.999999999994
1.7421,0.025,0.999999999998
1.7884,1,0.269323836988
1.7884,0.9663793103,0.292874657532
1.7884,0.9327586207,0.318715694476
1.7884,0.899137931,0.347021431945
1.7884,0.8655172414,0.377954199129
1.7884,0.8318965517,0.41164970582
1.7884,0.7982758621,0.448202606405
1.7884,0.7646551724,0.48764359245
1.7884,0.7310344828,0.529911140841
1.7884,0.6974137931,0.574817838846
1.7884,0.6637931034,0.622013918254
1.7884,0.6301724138,0.670921232036
1.7884,0.5965517241,0.720731822611
1.7884,0.5629310345,0.770360582619
1.7884,0.5293103448,0.818453903746
1.7884,0.4956896552,0.863402165334
1.7884,0.4620689655,0.903511875987
1.7884,0.4284482759,0.937185450583
1.7884,0.3948275862,0.963248899452
1.7884,0.3612068966,0.981326896147
1.7884,0.3275862069,0.992131933318
1.7884,0.2939655172,0.997414941443
1.7884,0.2603448276,0.99939712851
1.7884,0.2267241379,0.999912001235
1.7884,0.1931034483,0.999993405572
1.7884,0.1594827586,0.999999825702
1.7884,0.125862069,0.999999999242
1.7884,0.09224137931,0.999999999977
1.7884,0.05862068966,0.99999999999
1.7884,0.025,0.999999999997
1.8348,1,0.224993622415
1.8348,0.9663793103,0.245038259915
1.8348,0.9327586207,0.267174008346
1.8348,0.899137931,0.291603505013
1.8348,0.8655172414,0.318549255989
1.8348,0.8318965517,0.348181125273
1.8348,0.7982758621,0.380707093704
1.8348,0.7646551724,0.416288166831
1.8348,0.7310344828,0.455034648668
1.8348,0.6974137931,0.496977765172
1.8348,0.6637931034,0.542034458801
1.8348,0.6301724138,0.589960957985
1.8348,0.5965517241,0.640272561406
1.8348,0.5629310345,0.692235342025
1.8348,0.5293103448,0.744793055054
1.8348,0.4956896552,0.796539435401
1.8348,0.4620689655,0.845716974699
1.8348,0.4284482759,0.890350251864
1.8348,0.3948275862,0.928451247182
1.8348,0.3612068966,0.958347285929
1.8348,0.3275862069,0.979227403894
1.8348,0.2939655172,0.991627636189
1.8348,0.2603448276,0.997493695939
1.8348,0.2267241379,0.999508271017
1.8348,0.1931034483,0.999946824402
1.8348,0.1594827586,0.99999773368
1.8348,0.125862069,0.999999980623
1.8348,0.09224137931,0.99999999997
1.8348,0.05862068966,0.999999999984
1.8348,0.025,0.999999999992
1.8812,1,0.181816244256
1.8812,0.9663793103,0.19812860728
1.8812,0.9327586207,0.216235684147
1.8812,0.899137931,0.236335266391
1.8812,0.8655172414,0.258651085907
1.8812,0.8318965517,0.283417940149
1.8812,0.7982758621,0.310884953791
1.8812,0.7646551724,0.341275560546
1.8812,0.7310344828,0.374864864804
1.8812,0.6974137931,0.411800622987
1.8812,0.6637931034,0.452256018318
1.8812,0.6301724138,0.496296539842
1.8812,0.5965517241,0.543844959813
1.8812,0.5629310345,0.594622266125
1.8812,0.5293103448,0.648105815829
1.8812,0.4956896552,0.703390131395
1.8812,0.4620689655,0.759166692252
1.8812,0.4284482759,0.813653067443
1.8812,0.3948275862,0.864644631339
1.8812,0.3612068966,0.90968312701
1.8812,0.3275862069,0.946370533662
1.8812,0.2939655172,0.972953270068
1.8812,0.2603448276,0.989250480654
1.8812,0.2267241379,0.996984032014
1.8812,0.1931034483,0.999498342332
1.8812,0.1594827586,0.999962780918
1.8812,0.125862069,0.999999304557
1.8812,0.09224137931,0.999999999179
1.8812,0.05862068966,0.999999999978
1.8812,0.025,0.999999999994
1.9276,1,0.143171479487
1.9276,0.9663793103,0.155914279423
1.9276,0.9327586207,0.170098617691
1.9276,0.899137931,0.185905757607
1.9276,0.8655172414,0.203535437666
1.9276,0.8318965517,0.223209981798
1.9276,0.7982758621,0.245173330032
1.9276,0.7646551724,0.26968952445
1.9276,0.7310344828,0.297039910614
1.9276,0.6974137931,0.327516199573
1.9276,0.6637931034,0.361427078707
1.9276,0.6301724138,0.399007762066
1.9276,0.5965517241,0.440483373954
1.9276,0.5629310345,0.486058342747
1.9276,0.5293103448,0.535613860353
1.9276,0.4956896552,0.588954489127
1.9276,0.4620689655,0.645547107175
1.9276,0.4284482759,0.70442422368
1.9276,0.3948275862,0.764067914968
1.9276,0.3612068966,0.822405762638
1.9276,0.3275862069,0.876510261618
1.9276,0.2939655172,0.923234441823
1.9276,0.2603448276,0.959582034294
1.9276,0.2267241379,0.983467741565
1.9276,0.1931034483,0.995483909815
1.9276,0.1594827586,0.999367946311
1.9276,0.125862069,0.999972590192
1.9276,0.09224137931,0.999999884379
1.9276,0.05862068966,0.999999999976
1.9276,0.025,0.999999999983
1.974,1,0.113365207553
1.974,0.9663793103,0.123275743543
1.974,0.9327586207,0.134318766248
1.974,0.899137931,0.14663945305
1.974,0.8655172414,0.160406546996
1.974,0.8318965517,0.175809209308
1.974,0.7982758621,0.193059989686
1.974,0.7646551724,0.212393929219
1.974,0.7310344828,0.2340785325
1.974,0.6974137931,0.258404444316
1.974,0.6637931034,0.285682776608
1.974,0.6301724138,0.316243276171
1.974,0.5965517241,0.350425198729
1.974,0.5629310345,0.38866661873
1.974,0.5293103448,0.431061151415
1.974,0.4956896552,0.47785698398
1.974,0.4620689655,0.529153962482
1.974,0.4284482759,0.584801368128
1.974,0.3948275862,0.644298906161
1.974,0.3612068966,0.70669866689
1.974,0.3275862069,0.770228320202
1.974,0.2939655172,0.832335432902
1.974,0.2603448276,0.889774866538
1.974,0.2267241379,0.938053259827
1.974,0.1931034483,0.972963235452
1.974,0.1594827586,0.992434274533
1.974,0.125862069,0.999093136845
1.974,0.09224137931,0.999981988662
1.974,0.05862068966,0.999999996617
1.974,0.025,0.999999999979
2.0203,1,0.0902918621888
2.0203,0.9663793103,0.0979988331188
2.0203,0.9327586207,0.106581846142
2.0203,0.899137931,0.116156504996
2.0203,0.8655172414,0.126854485217
2.0203,0.8318965517,0.138826461158
2.0203,0.7982758621,0.152244320114
2.0203,0.7646551724,0.167303193313
2.0203,0.7310344828,0.184223580869
2.0203,0.6974137931,0.203252685313
2.0203,0.6637931034,0.224663701698
2.0203,0.6301724138,0.24875439918
2.0203,0.5965517241,0.275847479011
2.0203,0.5629310345,0.30628634605
2.0203,0.5293103448,0.340421590368
2.0203,0.4956896552,0.378594035718
2.0203,0.4620689655,0.421113676568
2.0203,0.4284482759,0.468223684464
2.0203,0.3948275862,0.520088740261
2.0203,0.3612068966,0.576634237161
2.0203,0.3275862069,0.637519620348
2.0203,0.2939655172,0.702002312316
2.0203,0.2603448276,0.76871802423
2.0203,0.2267241379,0.835266205001
2.0203,0.1931034483,0.897647015746
2.0203,0.1594827586,0.94989769328
2.0203,0.125862069,0.984530923585
2.0203,0.09224137931,0.99828648541
2.0203,0.05862068966,0.999989239013
2.0203,0.025,0.999999999964
2.0667,1,0.075617029771
2.0667,0.9663793103,0.0819763193285
2.0667,0.9327586207,0.0890591936754
2.0667,0.899137931,0.0969689535958
2.0667,0.8655172414,0.105806627655
2.0667,0.8318965517,0.115695993446
2.0667,0.7982758621,0.126784565191
2.0667,0.7646551724,0.139235157233
2.0667,0.7310344828,0.153233421217
2.0667,0.6974137931,0.168990981636
2.0667,0.6637931034,0.186748134604
2.0667,0.6301724138,0.206773605119
2.0667,0.5965517241,0.229352558574
2.0667,0.5629310345,0.254781696517
2.0667,0.5293103448,0.283386990293
2.0667,0.4956896552,0.315517103808
2.0667,0.4620689655,0.3515259602
2.0667,0.4284482759,0.391748390828
2.0667,0.3948275862,0.436526660975
2.0667,0.3612068966,0.486054278113
2.0667,0.3275862069,0.54046939452
2.0667,0.2939655172,0.599828920766
2.0667,0.2603448276,0.663935390613
2.0667,0.2267241379,0.732672514779
2.0667,0.1931034483,0.805022804359
2.0667,0.1594827586,0.878168786019
2.0667,0.125862069,0.944312943737
2.0667,0.09224137931,0.987856864762
2.0667,0.05862068966,0.999712576775
2.0667,0.025,0.99999999847
2.1131,1,0.073241264146
2.1131,0.9663793103,0.0795757071975
2.1131,0.9327586207,0.0866553931686
2.1131,0.899137931,0.0945847080487
2.1131,0.8655172414,0.103484037309
2.1131,0.8318965517,0.113492117124
2.1131,0.7982758621,0.124768350435
2.1131,0.7646551724,0.137496823619
2.1131,0.7310344828,0.151890474866
2.1131,0.6974137931,0.168189915047
2.1131,0.6637931034,0.186669757073
2.1131,0.6301724138,0.207641645414
2.1131,0.5965517241,0.231469500772
2.1131,0.5629310345,0.258500826616
2.1131,0.5293103448,0.289159357275
2.1131,0.4956896552,0.323892819785
2.1131,0.4620689655,0.363141120915
2.1131,0.4284482759,0.40731620161
2.1131,0.3948275862,0.456772013082
2.1131,0.3612068966,0.51176061264
2.1131,0.3275862069,0.572458619747
2.1131,0.2939655172,0.638193022147
2.1131,0.2603448276,0.708197282877
2.1131,0.2267241379,0.78106400618
2.1131,0.1931034483,0.853506686947
2.1131,0.1594827586,0.919572657081
2.1131,0.125862069,0.97005159821
2.1131,0.09224137931,0.995398302068
2.1131,0.05862068966,0.999944578784
2.1131,0.025,0.9999999817
2.1595,1,0.0788947277655
2.1595,0.9663793103,0.0860610093837
2.1595,0.9327586207,0.0941114112543
2.1595,0.899137931,0.103177101397
