rb_over_a,delta_over_omega,threshold_temperature_over_omega
1.2319,0.5517241379,0.0789006117369
1.2319,0.6896551724,0.0665094749939
1.2319,0.8275862069,0.053384548016
1.2319,0.9655172414,0.0430047310936
1.2319,1.103448276,0.0512711403287
1.2319,1.24137931,0.0696473901124
1.2319,1.379310345,0.0930969862936
1.2319,1.517241379,0.10953861551
1.2319,1.655172414,0.130151285911
1.2319,1.793103448,0.145806862803
1.2319,1.931034483,0.16377577463
1.2319,2.068965517,0.177482407447
1.2319,2.206896552,0.194184507094
1.2319,2.344827586,0.205458969994
1.2319,2.482758621,0.21829044942
1.2319,2.620689655,0.230412805622
1.2319,2.75862069,0.239269460071
1.2319,2.896551724,0.248153198731
1.2319,3.034482759,0.25674367849
1.2319,3.172413793,0.26285202982
1.2319,3.310344828,0.266443544943
1.2319,3.448275862,0.268606785846
1.2319,3.586206897,0.269153685585
1.2319,3.724137931,0.268033863458
1.2319,3.862068966,0.265342243987
1.2319,4,0.261297697266
1.2783,0,0.133995279661
1.2783,0.1379310345,0.120161055626
1.2783,0.275862069,0.104687909669
1.2783,0.4137931034,0.0932282224619
1.2783,0.5517241379,0.0751965588017
1.2783,0.6896551724,0.0632612910945
1.2783,0.8275862069,0.0470143398892
1.2783,0.9655172414,0.0428465522601
1.2783,1.103448276,0.0613299175379
1.2783,1.24137931,0.0806893285453
1.2783,1.379310345,0.103258312541
1.2783,1.517241379,0.126987731409
1.2783,1.655172414,0.143962439234
1.2783,1.793103448,0.164503233683
1.2783,1.931034483,0.181415472542
1.2783,2.068965517,0.199635559039
1.2783,2.206896552,0.215801457824
1.2783,2.344827586,0.232790178496
1.2783,2.482758621,0.24773858792
1.2783,2.620689655,0.264165806658
1.2783,2.75862069,0.277603093148
1.2783,2.896551724,0.293658429462
1.2783,3.034482759,0.305498042414
1.2783,3.172413793,0.318559955553
1.2783,3.310344828,0.331311090798
1.2783,3.448275862,0.341502129261
1.2783,3.586206897,0.352027742741
1.2783,3.724137931,0.362229419978
1.2783,3.862068966,0.36912511568
1.2783,4,0.37520935371
1.3247,0,0.133375537611
1.3247,0.1379310345,0.118833880528
1.3247,0.275862069,0.103556558201
1.3247,0.4137931034,0.0917401343201
1.3247,0.5517241379,0.0732997435711
1.3247,0.6896551724,0.0614475843156
1.3247,0.8275862069,0.0443290161642
1.3247,0.9655172414,0.0436398187364
1.3247,1.103448276,0.0646745389116
1.3247,1.24137931,0.0886355385726
1.3247,1.379310345,0.109185861774
1.3247,1.517241379,0.132345195862
1.3247,1.655172414,0.152786844109
1.3247,1.793103448,0.171490304425
1.3247,1.931034483,0.192980860447
1.3247,2.068965517,0.208646917231
1.3247,2.206896552,0.228597922922
1.3247,2.344827586,0.244255187912
1.3247,2.482758621,0.26312139851
1.3247,2.620689655,0.278623454163
1.3247,2.75862069,0.296768889084
1.3247,2.896551724,0.311903803287
1.3247,3.034482759,0.329557688294
1.3247,3.172413793,0.344125149281
1.3247,3.310344828,0.361418236003
1.3247,3.448275862,0.375216534653
1.3247,3.586206897,0.391118772895
1.3247,3.724137931,0.40502362013
1.3247,3.862068966,0.41925406484
1.3247,4,0.433327447997
1.371,0,0.133234689217
1.371,0.1379310345,0.118488321062
1.371,0.275862069,0.103240695115
1.371,0.4137931034,0.0909760800648
1.371,0.5517241379,0.0727375075325
1.371,0.6896551724,0.0608569889632
1.371,0.8275862069,0.0433114825197
1.371,0.9655172414,0.0433409157286
1.371,1.103448276,0.0652611999185
1.371,1.24137931,0.0908194444964
1.371,1.379310345,0.110834974335
1.371,1.517241379,0.133855781038
1.371,1.655172414,0.155736633426
1.371,1.793103448,0.173766551727
1.371,1.931034483,0.195230524904
1.371,2.068965517,0.211941243061
1.371,2.206896552,0.231656243699
1.371,2.344827586,0.248853188083
1.371,2.482758621,0.267358179503
1.371,2.620689655,0.284856452385
1.371,2.75862069,0.302535733734
1.371,2.896551724,0.320160389155
1.371,3.034482759,0.337267611357
1.371,3.172413793,0.354863784265
1.371,3.310344828,0.371568200178
1.371,3.448275862,0.388995844721
1.371,3.586206897,0.405400865113
1.371,3.724137931,0.422527438952
1.371,3.862068966,0.438706489567
1.371,4,0.45539175903
1.4174,0,0.133538121022
1.4174,0.1379310345,0.119017604041
1.4174,0.275862069,0.103641013622
1.4174,0.4137931034,0.0919424893228
1.4174,0.5517241379,0.0732821651391
1.4174,0.6896551724,0.0613377641652
1.4174,0.8275862069,0.0434202102943
1.4174,0.9655172414,0.0417082032375
1.4174,1.103448276,0.0634489631546
1.4174,1.24137931,0.0870956196939
1.4174,1.379310345,0.108622020954
1.4174,1.517241379,0.132294086944
1.4174,1.655172414,0.153296196525
1.4174,1.793103448,0.172232948069
1.4174,1.931034483,0.19412582338
1.4174,2.068965517,0.210643101075
1.4174,2.206896552,0.230828229123
1.4174,2.344827586,0.248031231768
1.4174,2.482758621,0.266977227332
1.4174,2.620689655,0.284746030744
1.4174,2.75862069,0.302799289905
1.4174,2.896551724,0.321002065042
1.4174,3.034482759,0.338395417241
1.4174,3.172413793,0.356913796682
1.4174,3.310344828,0.373804445479
1.4174,3.448275862,0.392534015969
1.4174,3.586206897,0.409030353749
1.4174,3.724137931,0.427878251678
1.4174,3.862068966,0.444054393204
1.4174,4,0.462703537901
1.4638,0,0.134252162629
1.4638,0.1379310345,0.120367507283
1.4638,0.275862069,0.104690747675
1.4638,0.4137931034,0.0932079735553
1.4638,0.5517241379,0.0748503851057
1.4638,0.6896551724,0.0627445496145
1.4638,0.8275862069,0.044843041576
1.4638,0.9655172414,0.0396688478485
1.4638,1.103448276,0.0596053411577
1.4638,1.24137931,0.0797648548946
1.4638,1.379310345,0.103707953032
1.4638,1.517241379,0.128401289152
1.4638,1.655172414,0.147134330563
1.4638,1.793103448,0.167954299934
1.4638,1.931034483,0.18834129953
1.4638,2.068965517,0.206082812758
1.4638,2.206896552,0.227204732728
1.4638,2.344827586,0.24339137073
1.4638,2.482758621,0.26336483644
1.4638,2.620689655,0.280218656982
1.4638,2.75862069,0.29930923057
1.4638,2.896551724,0.316757544123
1.4638,3.034482759,0.335149607552
1.4638,3.172413793,0.353106059769
1.4638,3.310344828,0.37093204873
1.4638,3.448275862,0.389316977865
1.4638,3.586206897,0.406670111636
1.4638,3.724137931,0.425413286238
1.4638,3.862068966,0.442366698591
1.4638,4,0.461403308367
1.5102,0,0.135343942002
1.5102,0.1379310345,0.122520984678
1.5102,0.275862069,0.106346335565
1.5102,0.4137931034,0.0948673389898
1.5102,0.5517241379,0.0774714301103
1.5102,0.6896551724,0.0649432726699
1.5102,0.8275862069,0.0482350146808
1.5102,0.9655172414,0.0385081996105
1.5102,1.103448276,0.0484890172725
1.5102,1.24137931,0.0714143529609
1.5102,1.379310345,0.0971937387691
1.5102,1.517241379,0.118993967028
1.5102,1.655172414,0.139096523564
1.5102,1.793103448,0.161841900273
1.5102,1.931034483,0.179181378983
1.5102,2.068965517,0.199451353205
1.5102,2.206896552,0.217840893525
1.5102,2.344827586,0.236345618668
1.5102,2.482758621,0.255603558046
1.5102,2.620689655,0.272898709071
1.5102,2.75862069,0.292843689687
1.5102,2.896551724,0.309287095301
1.5102,3.034482759,0.329000950083
1.5102,3.172413793,0.345601916624
1.5102,3.310344828,0.364753550956
1.5102,3.448275862,0.381887514543
1.5102,3.586206897,0.400545601434
1.5102,3.724137931,0.418161342725
1.5102,3.862068966,0.436380265578
1.5102,4,0.454427738775
1.5566,0,0.13678179023
1.5566,0.1379310345,0.125490180925
1.5566,0.275862069,0.108585706057
1.5566,0.4137931034,0.097003132139
1.5566,0.5517241379,0.0813016169527
1.5566,0.6896551724,0.067869150289
1.5566,0.8275862069,0.0548539728597
1.5566,0.9655172414,0.0393773614935
1.5566,1.103448276,0.040144309568
1.5566,1.24137931,0.063004139369
1.5566,1.379310345,0.085272566325
1.5566,1.517241379,0.106653491416
1.5566,1.655172414,0.130323519763
1.5566,1.793103448,0.149422995642
1.5566,1.931034483,0.169222046595
1.5566,2.068965517,0.189949483276
1.5566,2.206896552,0.206969146503
1.5566,2.344827586,0.227835490455
1.5566,2.482758621,0.244094695088
1.5566,2.620689655,0.263907728016
1.5566,2.75862069,0.280903222124
1.5566,2.896551724,0.299894803314
1.5566,3.034482759,0.317566882266
1.5566,3.172413793,0.33589304484
1.5566,3.310344828,0.354172433549
1.5566,3.448275862,0.371938379271
1.5566,3.586206897,0.390755474055
1.5566,3.724137931,0.408040388256
1.5566,3.862068966,0.427335126704
1.5566,4,0.444199752621
1.6029,0,0.138531813222
1.6029,0.1379310345,0.127440198995
1.6029,0.275862069,0.111399188856
1.6029,0.4137931034,0.0995469902733
1.6029,0.5517241379,0.0866333505256
1.6029,0.6896551724,0.0715818962778
1.6029,0.8275862069,0.061149984889
1.6029,0.9655172414,0.043126924608
1.6029,1.103448276,0.0365557202095
1.6029,1.24137931,0.0471818636332
1.6029,1.379310345,0.0701608661012
1.6029,1.517241379,0.0955855852341
1.6029,1.655172414,0.115183207073
1.6029,1.793103448,0.136034660626
1.6029,1.931034483,0.158447221383
1.6029,2.068965517,0.174857567868
1.6029,2.206896552,0.195895144182
1.6029,2.344827586,0.212615308543
1.6029,2.482758621,0.232224903986
1.6029,2.620689655,0.249784646276
1.6029,2.75862069,0.268358362773
1.6029,2.896551724,0.286662266947
1.6029,3.034482759,0.304452273837
1.6029,3.172413793,0.323407364785
1.6029,3.310344828,0.340579938455
1.6029,3.448275862,0.360111357678
1.6029,3.586206897,0.376774186254
1.6029,3.724137931,0.39620171415
1.6029,3.862068966,0.413037768306
1.6029,4,0.43203796894
1.6493,0,0.140568552327
1.6493,0.1379310345,0.129417301965
1.6493,0.275862069,0.114806395758
1.6493,0.4137931034,0.102472594653
1.6493,0.5517241379,0.0929242902052
1.6493,0.6896551724,0.0763355970689
1.6493,0.8275862069,0.0654474229291
1.6493,0.9655172414,0.0512559388351
1.6493,1.103448276,0.0378613304921
1.6493,1.24137931,0.0365636014956
1.6493,1.379310345,0.0566006488645
1.6493,1.517241379,0.0754483593646
1.6493,1.655172414,0.0993547996917
1.6493,1.793103448,0.121123463679
1.6493,1.931034483,0.139370704636
1.6493,2.068965517,0.161464031661
1.6493,2.206896552,0.177896832635
1.6493,2.344827586,0.198077331503
1.6493,2.482758621,0.215430692437
1.6493,2.620689655,0.234266230726
1.6493,2.75862069,0.252436403187
1.6493,2.896551724,0.270326024701
1.6493,3.034482759,0.289206845542
1.6493,3.172413793,0.306388226416
1.6493,3.310344828,0.325885464686
1.6493,3.448275862,0.342506192115
1.6493,3.586206897,0.362104004379
1.6493,3.724137931,0.378705505009
1.6493,3.862068966,0.397855097934
1.6493,4,0.414996127883
1.6957,0,0.142855464466
1.6957,0.1379310345,0.131558802595
1.6957,0.275862069,0.118804869082
1.6957,0.4137931034,0.105753702766
1.6957,0.5517241379,0.0962573907394
1.6957,0.6896551724,0.0825231006958
1.6957,0.8275862069,0.0702272915114
1.6957,0.9655172414,0.0611296963454
1.6957,1.103448276,0.0439038100547
1.6957,1.24137931,0.0351167801808
1.6957,1.379310345,0.0368784629236
1.6957,1.517241379,0.0598021902436
1.6957,1.655172414,0.0775192976513
1.6957,1.793103448,0.100371885469
1.6957,1.931034483,0.122315203475
1.6957,2.068965517,0.13966120025
1.6957,2.206896552,0.16146063632
1.6957,2.344827586,0.177602739301
1.6957,2.482758621,0.19769328177
1.6957,2.620689655,0.214706480504
1.6957,2.75862069,0.233604018011
1.6957,2.896551724,0.251397896356
1.6957,3.034482759,0.26944340719
1.6957,3.172413793,0.287929861419
1.6957,3.310344828,0.305332956757
1.6957,3.448275862,0.324430884814
1.6957,3.586206897,0.341304626473
1.6957,3.724137931,0.360944521118
1.6957,3.862068966,0.377380805277
1.6957,4,0.396681947057
1.7421,0,0.145350833029
1.7421,0.1379310345,0.133814463019
1.7421,0.275862069,0.123371866909
1.7421,0.4137931034,0.109365686332
1.7421,0.5517241379,0.099655286603
1.7421,0.6896551724,0.0906334918131
1.7421,0.8275862069,0.0759008802917
1.7421,0.9655172414,0.0663929416781
1.7421,1.103448276,0.0570632692157
1.7421,1.24137931,0.040297270103
1.7421,1.379310345,0.0333862308682
1.7421,1.517241379,0.0357598462746
1.7421,1.655172414,0.0587845452294
1.7421,1.793103448,0.0752995385248
1.7421,1.931034483,0.0984283818229
1.7421,2.068965517,0.117979185465
1.7421,2.206896552,0.136691597279
1.7421,2.344827586,0.158127396521
1.7421,2.482758621,0.173828909784
1.7421,2.620689655,0.194612494812
1.7421,2.75862069,0.210341318014
1.7421,2.896551724,0.230116905267
1.7421,3.034482759,0.246589022995
1.7421,3.172413793,0.26560292091
1.7421,3.310344828,0.282766051315
1.7421,3.448275862,0.30117754554
1.7421,3.586206897,0.318968520402
1.7421,3.724137931,0.336868531466
1.7421,3.862068966,0.355232301658
1.7421,4,0.372696051422
1.7884,0,0.148000040309
1.7884,0.1379310345,0.136127122005
1.7884,0.275862069,0.127019049789
1.7884,0.4137931034,0.113245024072
1.7884,0.5517241379,0.103081651574
1.7884,0.6896551724,0.0952598044051
1.7884,0.8275862069,0.0828840789631
1.7884,0.9655172414,0.071893926157
1.7884,1.103448276,0.0640285027455
1.7884,1.24137931,0.052310227275
1.7884,1.379310345,0.0387070365988
1.7884,1.517241379,0.0322550902321
1.7884,1.655172414,0.0329915414072
1.7884,1.793103448,0.0484858780986
1.7884,1.931034483,0.0696326703815
1.7884,2.068965517,0.0937370214099
1.7884,2.206896552,0.109680040111
1.7884,2.344827586,0.130983354786
1.7884,2.482758621,0.148208680476
1.7884,2.620689655,0.167214369456
1.7884,2.75862069,0.185382280374
1.7884,2.896551724,0.203000080599
1.7884,3.034482759,0.221884702325
1.7884,3.172413793,0.238653669644
1.7884,3.310344828,0.258126688584
1.7884,3.448275862,0.274332363241
1.7884,3.586206897,0.294189814232
1.7884,3.724137931,0.310117286268
1.7884,3.862068966,0.329511685754
1.7884,4,0.346036046948
1.8348,0,0.150757166128
1.8348,0.1379310345,0.138451478255
1.8348,0.275862069,0.129266778635
1.8348,0.4137931034,0.117305790061
1.8348,0.5517241379,0.106488798518
1.8348,0.6896551724,0.0986080694988
1.8348,0.8275862069,0.0913913495566
1.8348,0.9655172414,0.0780998906081
1.8348,1.103448276,0.0694595914663
1.8348,1.24137931,0.0627789135803
1.8348,1.379310345,0.050939101726
1.8348,1.517241379,0.0386062999255
1.8348,1.655172414,0.0321441380087
1.8348,1.793103448,0.029504075082
1.8348,1.931034483,0.0375204948606
1.8348,2.068965517,0.0618680448671
1.8348,2.206896552,0.0784982807789
1.8348,2.344827586,0.0997463357679
1.8348,2.482758621,0.119036743261
1.8348,2.620689655,0.136609150638
1.8348,2.75862069,0.157093952725
1.8348,2.896551724,0.172687698778
1.8348,3.034482759,0.193412484941
1.8348,3.172413793,0.208420933284
1.8348,3.310344828,0.22838097949
1.8348,3.448275862,0.244084722758
1.8348,3.586206897,0.263449613809
1.8348,3.724137931,0.279816942376
1.8348,3.862068966,0.298685124422
1.8348,4,0.315677853075
1.8812,0,0.153551787412
1.8812,0.1379310345,0.140728251402
1.8812,0.275862069,0.13135955468
1.8812,0.4137931034,0.121378741985
1.8812,0.5517241379,0.109761032798
1.8812,0.6896551724,0.101600541234
1.8812,0.8275862069,0.0951342829573
1.8812,0.9655172414,0.0849609045269
1.8812,1.103448276,0.0748761659203
1.8812,1.24137931,0.067925928707
1.8812,1.379310345,0.0622853687068
1.8812,1.517241379,0.0518512430224
1.8812,1.655172414,0.039795054953
1.8812,1.793103448,0.0332978418448
1.8812,1.931034483,0.0283326440966
1.8812,2.068965517,0.0293407646696
1.8812,2.206896552,0.0408418581167
1.8812,2.344827586,0.0645923461128
1.8812,2.482758621,0.0829990814707
1.8812,2.620689655,0.101939081838
1.8812,2.75862069,0.122700410468
1.8812,2.896551724,0.138356057939
1.8812,3.034482759,0.159636953584
1.8812,3.172413793,0.174112012769
1.8812,3.310344828,0.194441195923
1.8812,3.448275862,0.209633546008
1.8812,3.586206897,0.229275456157
1.8812,3.724137931,0.245163152051
1.8812,3.862068966,0.264266110721
1.8812,4,0.280810394665
1.9276,0,0.156317106842
1.9276,0.1379310345,0.142904301891
1.9276,0.275862069,0.133261380355
1.9276,0.4137931034,0.125272940012
1.9276,0.5517241379,0.112753500989
1.9276,0.6896551724,0.104163631417
1.9276,0.8275862069,0.0976551360587
1.9276,0.9655172414,0.0917505330602
1.9276,1.103448276,0.0800211521478
1.9276,1.24137931,0.0722842469847
1.9276,1.379310345,0.0666998517278
1.9276,1.517241379,0.0620399789124
1.9276,1.655172414,0.0539522954041
1.9276,1.793103448,0.0420287314719
1.9276,1.931034483,0.0352921456944
1.9276,2.068965517,0.0307520045302
1.9276,2.206896552,0.0256154537252
1.9276,2.344827586,0.0277582392214
1.9276,2.482758621,0.0388896612138
1.9276,2.620689655,0.0632327560149
1.9276,2.75862069,0.0796507009128
1.9276,2.896551724,0.0998060708102
1.9276,3.034482759,0.118143181447
1.9276,3.172413793,0.135556694579
1.9276,3.310344828,0.154658525177
1.9276,3.448275862,0.170833288106
1.9276,3.586206897,0.190370994506
1.9276,3.724137931,0.206002713271
1.9276,3.862068966,0.225925850411
1.9276,4,0.241262895422
1.974,0,0.158993246991
1.974,0.1379310345,0.144932255891
1.974,0.275862069,0.134947314769
1.974,0.4137931034,0.127160776652
1.974,0.5517241379,0.115331075918
1.974,0.6896551724,0.106219648932
1.974,0.8275862069,0.099494513897
1.974,0.9655172414,0.0939518723422
1.974,1.103448276,0.0840556780869
1.974,1.24137931,0.0754850978704
1.974,1.379310345,0.069569999315
1.974,1.517241379,0.065110740241
1.974,1.655172414,0.0613035102746
1.974,1.793103448,0.0545273570813
1.974,1.931034483,0.0440843476232
1.974,2.068965517,0.0375675703481
1.974,2.206896552,0.0332897340085
1.974,2.344827586,0.029821918347
1.974,2.482758621,
1.974,2.620689655,
1.974,2.75862069,0.0328390468547
1.974,2.896551724,0.0551561547631
1.974,3.034482759,0.0706735865094
1.974,3.172413793,0.0938210632218
1.974,3.310344828,0.107755967851
1.974,3.448275862,0.128837345111
1.974,3.586206897,0.143688794544
1.974,3.724137931,0.163486399745
1.974,3.862068966,0.179113122831
1.974,4,0.1981262167
2.0203,0,0.160539573139
2.0203,0.1379310345,0.146782148091
2.0203,0.275862069,0.136406864527
2.0203,0.4137931034,0.128425337289
2.0203,0.5517241379,0.117404263514
2.0203,0.6896551724,0.107727407715
2.0203,0.8275862069,0.100685444695
2.0203,0.9655172414,0.0949909850429
2.0203,1.103448276,0.0862391026628
2.0203,1.24137931,0.0769997899783
2.0203,1.379310345,0.070715241899
2.0203,1.517241379,0.0661005095995
2.0203,1.655172414,0.0623751694339
2.0203,1.793103448,0.0590363280879
2.0203,1.931034483,0.0495749845581
2.0203,2.068965517,0.0427601297165
2.0203,2.206896552,0.0381429273518
2.0203,2.344827586,0.0348115640075
2.0203,2.482758621,0.0322240606591
2.0203,2.620689655,0.0298484155219
2.0203,2.75862069,0.0263337825229
2.0203,2.896551724,
2.0203,3.034482759,
2.0203,3.172413793,0.0348321366374
2.0203,3.310344828,0.0603221826667
2.0203,3.448275862,0.0737366142447
2.0203,3.586206897,0.0959878627004
2.0203,3.724137931,0.110816821429
2.0203,3.862068966,0.130859183988
2.0203,4,0.14661418673
2.0667,0,0.161725139204
2.0667,0.1379310345,0.148449768138
2.0667,0.275862069,0.13765288453
2.0667,0.4137931034,0.129426602185
2.0667,0.5517241379,0.11897575734
2.0667,0.6896551724,0.108729958873
2.0667,0.8275862069,0.101321633987
2.0667,0.9655172414,0.0953577215669
2.0667,1.103448276,0.0865586259297
2.0667,1.24137931,0.0768696157015
2.0667,1.379310345,0.0702684157718
2.0667,1.517241379,0.0653289379322
2.0667,1.655172414,0.0611787500942
2.0667,1.793103448,0.0543283394396
2.0667,1.931034483,0.045628418816
2.0667,2.068965517,0.0403952203882
2.0667,2.206896552,0.0370764596692
2.0667,2.344827586,0.034844986725
2.0667,2.482758621,0.0332292900347
2.0667,2.620689655,0.0319491125057
2.0667,2.75862069,0.0308194246863
2.0667,2.896551724,0.0296299467635
2.0667,3.034482759,0.0279471164551
2.0667,3.172413793,
2.0667,3.310344828,
2.0667,3.448275862,
2.0667,3.586206897,0.0322228389155
2.0667,3.724137931,0.0553451757398
2.0667,3.862068966,0.0701226424385
2.0667,4,0.0934241294009
2.1131,0,0.162791096989
2.1131,0.1379310345,0.149942058097
2.1131,0.275862069,0.138710874747
2.1131,0.4137931034,0.130212828668
2.1131,0.5517241379,0.120120370154
2.1131,0.6896551724,0.109330629943
2.1131,0.8275862069,0.101548292854
2.1131,0.9655172414,0.0952598105763
2.1131,1.103448276,0.0856081692168
2.1131,1.24137931,0.0756721249964
2.1131,1.379310345,0.0688142035902
2.1131,1.517241379,0.0634176275192
2.1131,1.655172414,0.0580093175637
2.1131,1.793103448,0.0464739076638
2.1131,1.931034483,0.0402420588148
2.1131,2.068965517,0.0365388274767
2.1131,2.206896552,0.0339524154807
2.1131,2.344827586,0.031712391401
2.1131,2.482758621,0.0294304202759
2.1131,2.620689655,0.0272199499112
2.1131,2.75862069,0.0260480485008
2.1131,2.896551724,0.0263726414181
2.1131,3.034482759,0.0268679828168
2.1131,3.172413793,0.026937184231
2.1131,3.310344828,0.0267312338441
2.1131,3.448275862,0.0260452010453
2.1131,3.586206897,
2.1131,3.724137931,
2.1131,3.862068966,
2.1131,4,
2.1595,0,0.163755906729
2.1595,0.1379310345,0.151286813268
2.1595,0.275862069,0.139622023732
2.1595,0.4137931034,0.13084549546
2.1595,0.5517241379,0.120962137777
2.1595,0.6896551724,0.109670192117
2.1595,0.8275862069,0.101533978887
2.1595,0.9655172414,0.0949127606863
2.1595,1.103448276,0.084118076555
2.1595,1.24137931,0.0740682606211
2.1595,1.379310345,0.0669825064842
2.1595,1.517241379,0.0610550655922
2.1595,1.655172414,0.0508523303924
2.1595,1.793103448,0.0446999976229
2.1595,1.931034483,0.0451056046333
2.1595,2.068965517,0.0508961840501
2.1595,2.206896552,0.0594711860951
2.1595,2.344827586,0.0624779939768
2.1595,2.482758621,0.0641592983356
2.1595,2.620689655,0.0643930934412
2.1595,2.75862069,0.0631528231019
2.1595,2.896551724,0.0604699238777
2.1595,3.034482759,0.0507379987866
2.1595,3.172413793,0.0389275136473
