rb_over_a,delta_over_omega,threshold_temperature_over_omega
1.3247,2.75862069,0.442314831059
1.3247,2.896551724,0.464970144826
1.3247,3.034482759,0.487737234019
1.3247,3.172413793,0.51026747213
1.3247,3.310344828,0.532093048198
1.3247,3.448275862,0.553921476333
1.3247,3.586206897,0.575242249191
1.3247,3.724137931,0.595698035669
1.3247,3.862068966,0.616126132836
1.3247,4,0.635554588693
1.371,0,0.221390256648
1.371,0.1379310345,0.202152540717
1.371,0.275862069,0.182716854465
1.371,0.4137931034,0.163469039728
1.371,0.5517241379,0.145237959176
1.371,0.6896551724,0.126878251164
1.371,0.8275862069,0.115469742342
1.371,0.9655172414,0.119854052264
1.371,1.103448276,0.142473797573
1.371,1.24137931,0.169774040901
1.371,1.379310345,0.197083573976
1.371,1.517241379,0.223876839593
1.371,1.655172414,0.250544355761
1.371,1.793103448,0.276454327754
1.371,1.931034483,0.301596270953
1.371,2.068965517,0.326142239221
1.371,2.206896552,0.351198748774
1.371,2.344827586,0.375886220832
1.371,2.482758621,0.400082989704
1.371,2.620689655,0.424227829178
1.371,2.75862069,0.448639955305
1.371,2.896551724,0.472716390682
1.371,3.034482759,0.496357210242
1.371,3.172413793,0.520454067736
1.371,3.310344828,0.544338183295
1.371,3.448275862,0.567843200993
1.371,3.586206897,0.591340489808
1.371,3.724137931,0.614911952269
1.371,3.862068966,0.638102738256
1.371,4,0.660999759088
1.4174,0,0.221668854738
1.4174,0.1379310345,0.202394819634
1.4174,0.275862069,0.182904810894
1.4174,0.4137931034,0.1636646677
1.4174,0.5517241379,0.14536161368
1.4174,0.6896551724,0.126758555366
1.4174,0.8275862069,0.114442040166
1.4174,0.9655172414,0.117114209655
1.4174,1.103448276,0.138763892288
1.4174,1.24137931,0.165823003894
1.4174,1.379310345,0.193011412256
1.4174,1.517241379,0.220512632282
1.4174,1.655172414,0.247258920287
1.4174,1.793103448,0.273194263448
1.4174,1.931034483,0.298335343766
1.4174,2.068965517,0.323356552068
1.4174,2.206896552,0.348621171645
1.4174,2.344827586,0.373512490282
1.4174,2.482758621,0.397944076613
1.4174,2.620689655,0.422618608863
1.4174,2.75862069,0.447423680842
1.4174,2.896551724,0.471950885314
1.4174,3.034482759,0.49612891444
1.4174,3.172413793,0.520833383246
1.4174,3.310344828,0.545398971886
1.4174,3.448275862,0.569707439281
1.4174,3.586206897,0.593924651297
1.4174,3.724137931,0.618459127974
1.4174,3.862068966,0.642791278617
1.4174,4,0.666861644864
1.4638,0,0.222513845346
1.4638,0.1379310345,0.203397745874
1.4638,0.275862069,0.183944361547
1.4638,0.4137931034,0.165036686242
1.4638,0.5517241379,0.146691112814
1.4638,0.6896551724,0.128238668852
1.4638,0.8275862069,0.114332835615
1.4638,0.9655172414,0.113238305927
1.4638,1.103448276,0.131715214755
1.4638,1.24137931,0.157980165555
1.4638,1.379310345,0.186084460684
1.4638,1.517241379,0.213599512274
1.4638,1.655172414,0.240192654937
1.4638,1.793103448,0.265817519854
1.4638,1.931034483,0.29102683377
1.4638,2.068965517,0.316602267115
1.4638,2.206896552,0.341798542106
1.4638,2.344827586,0.366520507414
1.4638,2.482758621,0.391203936213
1.4638,2.620689655,0.416280273378
1.4638,2.75862069,0.441112811538
1.4638,2.896551724,0.465629174686
1.4638,3.034482759,0.490378990269
1.4638,3.172413793,0.51530059901
1.4638,3.310344828,0.540024242408
1.4638,3.448275862,0.564517197215
1.4638,3.586206897,0.58936756598
1.4638,3.724137931,0.614211018571
1.4638,3.862068966,0.63887141065
1.4638,4,0.663375696828
1.5102,0,0.223867524952
1.5102,0.1379310345,0.205050661684
1.5102,0.275862069,0.185710004593
1.5102,0.4137931034,0.167370907297
1.5102,0.5517241379,0.149034241294
1.5102,0.6896551724,0.131128234616
1.5102,0.8275862069,0.115579011618
1.5102,0.9655172414,0.109439747245
1.5102,1.103448276,0.122277691943
1.5102,1.24137931,0.148188032756
1.5102,1.379310345,0.175900097364
1.5102,1.517241379,0.203030927919
1.5102,1.655172414,0.229056130233
1.5102,1.793103448,0.254997022828
1.5102,1.931034483,0.280850162021
1.5102,2.068965517,0.306178849676
1.5102,2.206896552,0.330918972401
1.5102,2.344827586,0.355866568006
1.5102,2.482758621,0.381022318108
1.5102,2.620689655,0.405901261965
1.5102,2.75862069,0.430424746719
1.5102,2.896551724,0.455372555093
1.5102,3.034482759,0.480389600187
1.5102,3.172413793,0.505198978215
1.5102,3.310344828,0.529748975872
1.5102,3.448275862,0.554825615098
1.5102,3.586206897,0.579823608411
1.5102,3.724137931,0.604648348482
1.5102,3.862068966,0.629325963765
1.5102,4,0.65443786258
1.5566,0,0.225673083089
1.5566,0.1379310345,0.207232185204
1.5566,0.275862069,0.188081154637
1.5566,0.4137931034,0.170440331881
1.5566,0.5517241379,0.152198361348
1.5566,0.6896551724,0.135127325951
1.5566,0.8275862069,0.118372973567
1.5566,0.9655172414,0.107594844475
1.5566,1.103448276,0.112934298386
1.5566,1.24137931,0.13502105553
1.5566,1.379310345,0.161252649921
1.5566,1.517241379,0.188427745912
1.5566,1.655172414,0.215369016139
1.5566,1.793103448,0.241510142532
1.5566,1.931034483,0.266816704302
1.5566,2.068965517,0.291675442672
1.5566,2.206896552,0.317088364201
1.5566,2.344827586,0.342195934748
1.5566,2.482758621,0.366889695059
1.5566,2.620689655,0.391546849794
1.5566,2.75862069,0.416666676882
1.5566,2.896551724,0.441592543858
1.5566,3.034482759,0.466245561219
1.5566,3.172413793,0.491076881601
1.5566,3.310344828,0.516176251445
1.5566,3.448275862,0.541118658092
1.5566,3.586206897,0.56585126899
1.5566,3.724137931,0.590853764396
1.5566,3.862068966,0.615984522143
1.5566,4,0.640978076093
1.6029,0,0.228036742389
1.6029,0.1379310345,0.209816084901
1.6029,0.275862069,0.190929242238
1.6029,0.4137931034,0.174010781031
1.6029,0.5517241379,0.156002697336
1.6029,0.6896551724,0.139860525128
1.6029,0.8275862069,0.122541387453
1.6029,0.9655172414,0.109137777484
1.6029,1.103448276,0.104784270579
1.6029,1.24137931,0.119203507037
1.6029,1.379310345,0.144734042738
1.6029,1.517241379,0.171610088185
1.6029,1.655172414,0.197785215241
1.6029,1.793103448,0.223481889351
1.6029,1.931034483,0.249411920066
1.6029,2.068965517,0.274826143708
1.6029,2.206896552,0.299625691506
1.6029,2.344827586,0.32428817411
1.6029,2.482758621,0.349466490472
1.6029,2.620689655,0.374395832774
1.6029,2.75862069,0.398976133602
1.6029,2.896551724,0.423749754188
1.6029,3.034482759,0.448836437183
1.6029,3.172413793,0.473743312037
1.6029,3.310344828,0.498404432059
1.6029,3.448275862,0.523392800716
1.6029,3.586206897,0.548520455469
1.6029,3.724137931,0.573498713393
1.6029,3.862068966,0.598283944419
1.6029,4,0.623430189374
1.6493,0,0.230877723349
1.6493,0.1379310345,0.212697883755
1.6493,0.275862069,0.194358091252
1.6493,0.4137931034,0.17790142027
1.6493,0.5517241379,0.160507699
1.6493,0.6896551724,0.145010916064
1.6493,0.8275862069,0.128324810545
1.6493,0.9655172414,0.113654922031
1.6493,1.103448276,0.102131760579
1.6493,1.24137931,0.104937393006
1.6493,1.379310345,0.123801737817
1.6493,1.517241379,0.150101559944
1.6493,1.655172414,0.176852544306
1.6493,1.793103448,0.202871812978
1.6493,1.931034483,0.227837088035
1.6493,2.068965517,0.253304211543
1.6493,2.206896552,0.278633345219
1.6493,2.344827586,0.303486406164
1.6493,2.482758621,0.32778088546
1.6493,2.620689655,0.352895222228
1.6493,2.75862069,0.377882926561
1.6493,2.896551724,0.402588830966
1.6493,3.034482759,0.427100157612
1.6493,3.172413793,0.452233943137
1.6493,3.310344828,0.47724002543
1.6493,3.448275862,0.502038889587
1.6493,3.586206897,0.526821300837
1.6493,3.724137931,0.552025865193
1.6493,3.862068966,0.577113916354
1.6493,4,0.602034718702
1.6957,0,0.233893280166
1.6957,0.1379310345,0.215770001905
1.6957,0.275862069,0.198371342449
1.6957,0.4137931034,0.181936207337
1.6957,0.5517241379,0.165947869197
1.6957,0.6896551724,0.150321636764
1.6957,0.8275862069,0.135341412086
1.6957,0.9655172414,0.119726296708
1.6957,1.103448276,0.106261979362
1.6957,1.24137931,0.0965170286562
1.6957,1.379310345,0.104313754524
1.6957,1.517241379,0.124887130924
1.6957,1.655172414,0.151122419046
1.6957,1.793103448,0.177512312062
1.6957,1.931034483,0.203172619328
1.6957,2.068965517,0.227819505893
1.6957,2.206896552,0.25309141076
1.6957,2.344827586,0.278264715916
1.6957,2.482758621,0.302986623436
1.6957,2.620689655,0.327218862967
1.6957,2.75862069,0.352310725222
1.6957,2.896551724,0.377256199207
1.6957,3.034482759,0.401923979552
1.6957,3.172413793,0.426477096536
1.6957,3.310344828,0.451611792491
1.6957,3.448275862,0.476617297657
1.6957,3.586206897,0.501416330297
1.6957,3.724137931,0.526258309287
1.6957,3.862068966,0.551482045943
1.6957,4,0.576588263197
1.7421,0,0.236989673733
1.7421,0.1379310345,0.218941641019
1.7421,0.275862069,0.202343563103
1.7421,0.4137931034,0.185983051854
1.7421,0.5517241379,0.171140934035
1.7421,0.6896551724,0.155632651477
1.7421,0.8275862069,0.142001448195
1.7421,0.9655172414,0.126652340772
1.7421,1.103448276,0.113389252334
1.7421,1.24137931,0.0999734099846
1.7421,1.379310345,0.0911170982318
1.7421,1.517241379,0.100392695424
1.7421,1.655172414,0.121541955603
1.7421,1.793103448,0.147446256347
1.7421,1.931034483,0.173312306437
1.7421,2.068965517,0.198330687531
1.7421,2.206896552,0.223065817221
1.7421,2.344827586,0.248376938899
1.7421,2.482758621,0.27327835042
1.7421,2.620689655,0.297622280854
1.7421,2.75862069,0.322267850486
1.7421,2.896551724,0.347277790964
1.7421,3.034482759,0.372046491537
1.7421,3.172413793,0.396478781344
1.7421,3.310344828,0.421465468299
1.7421,3.448275862,0.446537145957
1.7421,3.586206897,0.471424162322
1.7421,3.724137931,0.496068572586
1.7421,3.862068966,0.521301494163
1.7421,4,0.54647833912
1.7884,0,0.240076777729
1.7884,0.1379310345,0.222121633088
1.7884,0.275862069,0.206158097555
1.7884,0.4137931034,0.189928957968
1.7884,0.5517241379,0.175936269238
1.7884,0.6896551724,0.161123796707
1.7884,0.8275862069,0.148081164143
1.7884,0.9655172414,0.134871321058
1.7884,1.103448276,0.120857822415
1.7884,1.24137931,0.108478429321
1.7884,1.379310345,0.0947182256094
1.7884,1.517241379,0.086459509894
1.7884,1.655172414,0.0917019025688
1.7884,1.793103448,0.113402935254
1.7884,1.931034483,0.138393048062
1.7884,2.068965517,0.163133220331
1.7884,2.206896552,0.18814770384
1.7884,2.344827586,0.213586605634
1.7884,2.482758621,0.238468717732
1.7884,2.620689655,0.262669649798
1.7884,2.75862069,0.287434228795
1.7884,2.896551724,0.312410818064
1.7884,3.034482759,0.337088092295
1.7884,3.172413793,0.361368593014
1.7884,3.310344828,0.386485200717
1.7884,3.448275862,0.411520579484
1.7884,3.586206897,0.436340642309
1.7884,3.724137931,0.460997010942
1.7884,3.862068966,0.486258245782
1.7884,4,0.511416052477
1.8348,0,0.243090211842
1.8348,0.1379310345,0.22524553908
1.8348,0.275862069,0.209756624496
1.8348,0.4137931034,0.193844311402
1.8348,0.5517241379,0.180269948908
1.8348,0.6896551724,0.166805797954
1.8348,0.8275862069,0.15353967228
1.8348,0.9655172414,0.141774042696
1.8348,1.103448276,0.128704786044
1.8348,1.24137931,0.116718053322
1.8348,1.379310345,0.1049691585
1.8348,1.517241379,0.0913525080843
1.8348,1.655172414,0.0823957185113
1.8348,1.793103448,0.0822078252796
1.8348,1.931034483,0.0987451682644
1.8348,2.068965517,0.12198825594
1.8348,2.206896552,0.147687833641
1.8348,2.344827586,0.172983072664
1.8348,2.482758621,0.197394870785
1.8348,2.620689655,0.221937091887
1.8348,2.75862069,0.247032919911
1.8348,2.896551724,0.271766852519
1.8348,3.034482759,0.295990179258
1.8348,3.172413793,0.320845086053
1.8348,3.310344828,0.345884309498
1.8348,3.448275862,0.370683833424
1.8348,3.586206897,0.395159888335
1.8348,3.724137931,0.420383047013
1.8348,3.862068966,0.445552140381
1.8348,4,0.470536511267
1.8812,0,0.245964135957
1.8812,0.1379310345,0.228495632047
1.8812,0.275862069,0.213067548386
1.8812,0.4137931034,0.197952042183
1.8812,0.5517241379,0.184107456017
1.8812,0.6896551724,0.171522817106
1.8812,0.8275862069,0.158323156093
1.8812,0.9655172414,0.147396860407
1.8812,1.103448276,0.136217603884
1.8812,1.24137931,0.123883416805
1.8812,1.379310345,0.113651113856
1.8812,1.517241379,0.102721395812
1.8812,1.655172414,0.0901615936418
1.8812,1.793103448,0.0807042437258
1.8812,1.931034483,0.0736810959071
1.8812,2.068965517,0.08012177517
1.8812,2.206896552,0.100973047956
1.8812,2.344827586,0.124423357053
1.8812,2.482758621,0.150026555506
1.8812,2.620689655,0.175292017696
1.8812,2.75862069,0.199777713725
1.8812,2.896551724,0.223963544943
1.8812,3.034482759,0.249089554039
1.8812,3.172413793,0.273961490842
1.8812,3.310344828,0.298403013721
1.8812,3.448275862,0.323102295477
1.8812,3.586206897,0.348292467012
1.8812,3.724137931,0.373295685054
1.8812,3.862068966,0.398018797703
1.8812,4,0.423098494508
1.9276,0,0.248664150325
1.9276,0.1379310345,0.231691590004
1.9276,0.275862069,0.2160482515
1.9276,0.4137931034,0.201472135824
1.9276,0.5517241379,0.187422294152
1.9276,0.6896551724,0.175350624659
1.9276,0.8275862069,0.162966564889
1.9276,0.9655172414,0.151838332421
1.9276,1.103448276,0.141734807748
1.9276,1.24137931,0.130846868653
1.9276,1.379310345,0.120284821952
1.9276,1.517241379,0.11114561148
1.9276,1.655172414,0.10124171109
1.9276,1.793103448,0.0900087932774
1.9276,1.931034483,0.0813609882116
1.9276,2.068965517,0.0723254732249
1.9276,2.206896552,0.0649277145952
1.9276,2.344827586,0.0742232520893
1.9276,2.482758621,0.0949769743219
1.9276,2.620689655,0.119734313612
1.9276,2.75862069,0.145296911929
1.9276,2.896551724,0.170135093975
1.9276,3.034482759,0.194002311414
1.9276,3.172413793,0.219081217974
1.9276,3.310344828,0.244192059412
1.9276,3.448275862,0.268870500408
1.9276,3.586206897,0.293185588847
1.9276,3.724137931,0.318510901994
1.9276,3.862068966,0.343735366231
1.9276,4,0.368705721977
1.974,0,0.251164235143
1.974,0.1379310345,0.234536902199
1.974,0.275862069,0.218682257559
1.974,0.4137931034,0.204419553258
1.974,0.5517241379,0.190203141942
1.974,0.6896551724,0.178363742821
1.974,0.8275862069,0.166610447702
1.974,0.9655172414,0.155170940776
1.974,1.103448276,0.145566764157
1.974,1.24137931,0.135793819836
1.974,1.379310345,0.125079789136
1.974,1.517241379,0.116626093659
1.974,1.655172414,0.108414697074
1.974,1.793103448,0.0994977996885
1.974,1.931034483,0.089854497637
1.974,2.068965517,0.0825772071079
1.974,2.206896552,0.0751637715316
1.974,2.344827586,0.0659615168273
1.974,2.482758621,0.0566318683086
1.974,2.620689655,0.0600255712984
1.974,2.75862069,0.0819460061302
1.974,2.896551724,0.107332199712
1.974,3.034482759,0.131800897172
1.974,3.172413793,0.155947729063
1.974,3.310344828,0.181337285018
1.974,3.448275862,0.206349717507
1.974,3.586206897,0.230736347542
1.974,3.724137931,0.25551186718
1.974,3.862068966,0.280862445584
1.974,4,0.305997755081
2.0203,0,0.253445732261
2.0203,0.1379310345,0.237030179453
2.0203,0.275862069,0.220969803331
2.0203,0.4137931034,0.206846394934
2.0203,0.5517241379,0.192461926513
2.0203,0.6896551724,0.180641778915
2.0203,0.8275862069,0.169152753717
2.0203,0.9655172414,0.157476357894
2.0203,1.103448276,0.14798595571
2.0203,1.24137931,0.13864026806
2.0203,1.379310345,0.128563754747
2.0203,1.517241379,0.119704959204
2.0203,1.655172414,0.112025190918
2.0203,1.793103448,0.104304764701
2.0203,1.931034483,0.095899347384
2.0203,2.068965517,0.0882864996527
2.0203,2.206896552,0.0824635492011
2.0203,2.344827586,0.0768777965631
2.0203,2.482758621,0.0705824923936
2.0203,2.620689655,0.062024653758
2.0203,2.75862069,0.053816040342
2.0203,2.896551724,0.0494423477085
2.0203,3.034482759,0.0580233757506
2.0203,3.172413793,0.0836473121448
2.0203,3.310344828,0.109871029887
2.0203,3.448275862,0.134832722972
2.0203,3.586206897,0.158590281854
2.0203,3.724137931,0.184042318197
2.0203,3.862068966,0.209346720866
2.0203,4,0.234173598159
2.0667,0,0.255523652494
2.0667,0.1379310345,0.239211641668
2.0667,0.275862069,0.222939429576
2.0667,0.4137931034,0.208831621374
2.0667,0.5517241379,0.194485458295
2.0667,0.6896551724,0.182305288639
2.0667,0.8275862069,0.170820984835
2.0667,0.9655172414,0.158875604577
2.0667,1.103448276,0.149257006527
2.0667,1.24137931,0.139912750754
2.0667,1.379310345,0.130016653642
2.0667,1.517241379,0.120876237547
2.0667,1.655172414,0.113205718115
2.0667,1.793103448,0.105588116126
2.0667,1.931034483,0.0975140068188
2.0667,2.068965517,0.0897504937702
2.0667,2.206896552,0.0841701851763
2.0667,2.344827586,0.0793284493548
2.0667,2.482758621,0.0749152678906
2.0667,2.620689655,0.0704632037899
2.0667,2.75862069,0.0653098102361
2.0667,2.896551724,0.0585539249643
2.0667,3.034482759,0.053246027452
2.0667,3.172413793,0.0485651608726
2.0667,3.310344828,0.0439221584552
2.0667,3.448275862,0.0503840519589
2.0667,3.586206897,0.0766664704503
2.0667,3.724137931,0.102647168103
2.0667,3.862068966,0.126676675147
2.0667,4,0.15212998892
2.1131,0,0.257407607016
2.1131,0.1379310345,0.241120770731
2.1131,0.275862069,0.224634939783
2.1131,0.4137931034,0.210446389704
2.1131,0.5517241379,0.19612330144
2.1131,0.6896551724,0.183475205006
2.1131,0.8275862069,0.171816998212
2.1131,0.9655172414,0.159561181277
2.1131,1.103448276,0.149642588803
2.1131,1.24137931,0.140047333251
2.1131,1.379310345,0.129989731529
2.1131,1.517241379,0.120943470031
2.1131,1.655172414,0.113682935213
2.1131,1.793103448,0.107195887334
2.1131,1.931034483,0.101480729095
2.1131,2.068965517,0.0962821422331
2.1131,2.206896552,0.0911532085284
2.1131,2.344827586,0.0863933870044
2.1131,2.482758621,0.0805098239072
2.1131,2.620689655,0.073148929985
2.1131,2.75862069,0.0646497652749
2.1131,2.896551724,0.0578332146589
2.1131,3.034482759,0.0555225022058
2.1131,3.172413793,0.0537250531124
2.1131,3.310344828,0.0512471745627
2.1131,3.448275862,0.0486606543189
2.1131,3.586206897,0.0459267390157
2.1131,3.724137931,0.0417437655637
2.1131,3.862068966,0.0369229119471
2.1131,4,0.054631112055
2.1595,0,0.259125506538
2.1595,0.1379310345,0.242807245293
2.1595,0.275862069,0.226109583714
2.1595,0.4137931034,0.211779588223
2.1595,0.5517241379,0.197379855154
2.1595,0.6896551724,0.184291291889
2.1595,0.8275862069,0.172359437253
2.1595,0.9655172414,0.159768763814
2.1595,1.103448276,0.149435150159
2.1595,1.24137931,0.139449000898
2.1595,1.379310345,0.129159824564
2.1595,1.517241379,0.120858291077
2.1595,1.655172414,0.115787400355
2.1595,1.793103448,0.114526615806
2.1595,1.931034483,0.117055858772
2.1595,2.068965517,0.121436713067
2.1595,2.206896552,0.125756769268
2.1595,2.344827586,0.129457039359
2.1595,2.482758621,0.130707861821
2.1595,2.620689655,0.129214820962
2.1595,2.75862069,0.12480258833
2.1595,2.896551724,0.118627709685
2.1595,3.034482759,0.110014381837
2.1595,3.172413793,0.0973493614462
2.1595,3.310344828,0.082024404167
2.1595,3.448275862,0.0635254702192
2.1595,3.586206897,0.0459973276052
2.1595,3.724137931,0.0443630105516
2.1595,3.862068966,0.0449407582717
2.1595,4,0.043222324381
2.2059,0,0.260764450116
2.2059,0.1379310345,0.244319136403
