rb_over_a,delta_over_omega,threshold_temperature_over_omega
1.0928,3.862068966,0.350572569843
1.0928,4,0.372093530177
1.1391,0,0.278389887721
1.1391,0.1379310345,0.261769438656
1.1391,0.275862069,0.247440567235
1.1391,0.4137931034,0.234065370153
1.1391,0.5517241379,0.222372061668
1.1391,0.6896551724,0.213651007637
1.1391,0.8275862069,0.207979628952
1.1391,0.9655172414,0.206802081234
1.1391,1.103448276,0.210874509971
1.1391,1.24137931,0.219350767782
1.1391,1.379310345,0.2309306745
1.1391,1.517241379,0.244077467865
1.1391,1.655172414,0.256203261157
1.1391,1.793103448,0.267399101714
1.1391,1.931034483,0.276378435769
1.1391,2.068965517,0.282431515759
1.1391,2.206896552,0.285462723956
1.1391,2.344827586,0.2854089784
1.1391,2.482758621,0.282280463944
1.1391,2.620689655,0.276172310768
1.1391,2.75862069,0.267260793018
1.1391,2.896551724,0.256425292411
1.1391,3.034482759,0.245183414033
1.1391,3.172413793,0.233898102192
1.1391,3.310344828,0.224727865456
1.1391,3.448275862,0.220151743254
1.1391,3.586206897,0.22035315491
1.1391,3.724137931,0.225120693704
1.1391,3.862068966,0.234375389632
1.1391,4,0.246136085857
1.1855,0,0.275743273017
1.1855,0.1379310345,0.257846370726
1.1855,0.275862069,0.242180763522
1.1855,0.4137931034,0.226883085366
1.1855,0.5517241379,0.214895825767
1.1855,0.6896551724,0.205717098472
1.1855,0.8275862069,0.201876013537
1.1855,0.9655172414,0.206035115725
1.1855,1.103448276,0.217885164086
1.1855,1.24137931,0.235644461108
1.1855,1.379310345,0.256059776575
1.1855,1.517241379,0.278125763441
1.1855,1.655172414,0.299518660807
1.1855,1.793103448,0.320292646348
1.1855,1.931034483,0.339839749586
1.1855,2.068965517,0.357143066811
1.1855,2.206896552,0.372802484797
1.1855,2.344827586,0.385662059332
1.1855,2.482758621,0.395676568741
1.1855,2.620689655,0.403305570965
1.1855,2.75862069,0.407686133909
1.1855,2.896551724,0.408877788285
1.1855,3.034482759,0.406873899163
1.1855,3.172413793,0.40161780602
1.1855,3.310344828,0.393140176381
1.1855,3.448275862,0.38218457915
1.1855,3.586206897,0.368074437845
1.1855,3.724137931,0.3515921566
1.1855,3.862068966,0.332864454475
1.1855,4,0.312788453677
1.2319,0,0.273469717202
1.2319,0.1379310345,0.254735801195
1.2319,0.275862069,0.237815717107
1.2319,0.4137931034,0.221848706198
1.2319,0.5517241379,0.209049541776
1.2319,0.6896551724,0.200078781363
1.2319,0.8275862069,0.199060167223
1.2319,0.9655172414,0.208553398106
1.2319,1.103448276,0.225882745628
1.2319,1.24137931,0.249391048807
1.2319,1.379310345,0.274828372673
1.2319,1.517241379,0.30084251314
1.2319,1.655172414,0.326835295834
1.2319,1.793103448,0.353206590573
1.2319,1.931034483,0.378878296457
1.2319,2.068965517,0.403508528687
1.2319,2.206896552,0.4268751336
1.2319,2.344827586,0.44948028693
1.2319,2.482758621,0.470149584334
1.2319,2.620689655,0.488998526092
1.2319,2.75862069,0.506070640354
1.2319,2.896551724,0.520816783767
1.2319,3.034482759,0.53322307445
1.2319,3.172413793,0.543390984543
1.2319,3.310344828,0.550785962637
1.2319,3.448275862,0.555515318151
1.2319,3.586206897,0.557602164925
1.2319,3.724137931,0.557037019385
1.2319,3.862068966,0.553793678054
1.2319,4,0.547821095498
1.2783,0,0.271736547446
1.2783,0.1379310345,0.252384627975
1.2783,0.275862069,0.234488099654
1.2783,0.4137931034,0.218113459794
1.2783,0.5517241379,0.204705883637
1.2783,0.6896551724,0.196110817781
1.2783,0.8275862069,0.19754735126
1.2783,0.9655172414,0.210663817689
1.2783,1.103448276,0.231639401602
1.2783,1.24137931,0.257150753123
1.2783,1.379310345,0.284945620542
1.2783,1.517241379,0.313321301051
1.2783,1.655172414,0.341809709112
1.2783,1.793103448,0.370194217285
1.2783,1.931034483,0.398356950696
1.2783,2.068965517,0.426431945508
1.2783,2.206896552,0.45449846366
1.2783,2.344827586,0.482045479887
1.2783,2.482758621,0.508859902651
1.2783,2.620689655,0.534687365941
1.2783,2.75862069,0.559528308734
1.2783,2.896551724,0.583436122135
1.2783,3.034482759,0.60581549486
1.2783,3.172413793,0.626630860531
1.2783,3.310344828,0.646210346238
1.2783,3.448275862,0.663621949152
1.2783,3.586206897,0.679624079233
1.2783,3.724137931,0.693179366447
1.2783,3.862068966,0.704890472837
1.2783,4,0.714454454167
1.3247,0,0.27062868416
1.3247,0.1379310345,0.25083489854
1.3247,0.275862069,0.232235082067
1.3247,0.4137931034,0.215572919146
1.3247,0.5517241379,0.201647395147
1.3247,0.6896551724,0.193123507923
1.3247,0.8275862069,0.195895670693
1.3247,0.9655172414,0.210906183275
1.3247,1.103448276,0.233551162689
1.3247,1.24137931,0.259988338449
1.3247,1.379310345,0.288767643665
1.3247,1.517241379,0.318112532994
1.3247,1.655172414,0.347646474651
1.3247,1.793103448,0.37721406793
1.3247,1.931034483,0.406746584975
1.3247,2.068965517,0.436208538972
1.3247,2.206896552,0.465575825385
1.3247,2.344827586,0.494901243252
1.3247,2.482758621,0.524403873215
1.3247,2.620689655,0.553740256487
1.3247,2.75862069,0.582826260914
1.3247,2.896551724,0.611488458994
1.3247,3.034482759,0.639530615113
1.3247,3.172413793,0.666725322613
1.3247,3.310344828,0.693189840788
1.3247,3.448275862,0.718855103341
1.3247,3.586206897,0.743406893907
1.3247,3.724137931,0.766679344351
1.3247,3.862068966,0.789058603802
1.3247,4,0.810094386259
1.371,0,0.270172152393
1.371,0.1379310345,0.250075920957
1.371,0.275862069,0.231029964849
1.371,0.4137931034,0.214127730497
1.371,0.5517241379,0.199691941167
1.371,0.6896551724,0.191086251047
1.371,0.8275862069,0.193463923929
1.371,0.9655172414,0.208990152652
1.371,1.103448276,0.231942422086
1.371,1.24137931,0.258899411304
1.371,1.379310345,0.288009230435
1.371,1.517241379,0.317700407556
1.371,1.655172414,0.347624664227
1.371,1.793103448,0.377647042231
1.371,1.931034483,0.407714331781
1.371,2.068965517,0.437804208127
1.371,2.206896552,0.467905274977
1.371,2.344827586,0.498009154995
1.371,2.482758621,0.528207695794
1.371,2.620689655,0.558582376622
1.371,2.75862069,0.588925145368
1.371,2.896551724,0.619222205342
1.371,3.034482759,0.649458385595
1.371,3.172413793,0.67961469057
1.371,3.310344828,0.709657481935
1.371,3.448275862,0.739469543809
1.371,3.586206897,0.768833271615
1.371,3.724137931,0.797585083962
1.371,3.862068966,0.825801036404
1.371,4,0.853294690272
1.4174,0,0.270351115738
1.4174,0.1379310345,0.250060621417
1.4174,0.275862069,0.230800262131
1.4174,0.4137931034,0.213673441246
1.4174,0.5517241379,0.198728386531
1.4174,0.6896551724,0.189440492811
1.4174,0.8275862069,0.190625815656
1.4174,0.9655172414,0.204984280613
1.4174,1.103448276,0.227136754934
1.4174,1.24137931,0.25451460344
1.4174,1.379310345,0.28355170437
1.4174,1.517241379,0.313236069114
1.4174,1.655172414,0.343203812668
1.4174,1.793103448,0.373318436875
1.4174,1.931034483,0.403529058859
1.4174,2.068965517,0.433816288539
1.4174,2.206896552,0.464171519249
1.4174,2.344827586,0.494686471493
1.4174,2.482758621,0.525434036782
1.4174,2.620689655,0.556217492511
1.4174,2.75862069,0.587028624438
1.4174,2.896551724,0.617859952529
1.4174,3.034482759,0.648704193374
1.4174,3.172413793,0.679554081616
1.4174,3.310344828,0.710401984572
1.4174,3.448275862,0.741240422485
1.4174,3.586206897,0.772061213416
1.4174,3.724137931,0.802855626993
1.4174,3.862068966,0.833613792414
1.4174,4,0.864384355861
1.4638,0,0.271126810718
1.4638,0.1379310345,0.25072808563
1.4638,0.275862069,0.231458082721
1.4638,0.4137931034,0.214121984542
1.4638,0.5517241379,0.198728644822
1.4638,0.6896551724,0.188296027364
1.4638,0.8275862069,0.18740298078
1.4638,0.9655172414,0.199085544379
1.4638,1.103448276,0.220439859003
1.4638,1.24137931,0.247126273629
1.4638,1.379310345,0.275721775025
1.4638,1.517241379,0.305114754275
1.4638,1.655172414,0.334877025609
1.4638,1.793103448,0.364848614789
1.4638,1.931034483,0.394969834337
1.4638,2.068965517,0.42555280868
1.4638,2.206896552,0.456242413546
1.4638,2.344827586,0.48701227584
1.4638,2.482758621,0.517854269139
1.4638,2.620689655,0.548761665686
1.4638,2.75862069,0.57972827991
1.4638,2.896551724,0.610748154713
1.4638,3.034482759,0.641815443433
1.4638,3.172413793,0.672924414501
1.4638,3.310344828,0.704069445592
1.4638,3.448275862,0.735245034743
1.4638,3.586206897,0.766445862342
1.4638,3.724137931,0.797701523044
1.4638,3.862068966,0.829070839831
1.4638,4,0.86044490193
1.5102,0,0.272441251863
1.5102,0.1379310345,0.252003067431
1.5102,0.275862069,0.232895095131
1.5102,0.4137931034,0.215379535546
1.5102,0.5517241379,0.199681514675
1.5102,0.6896551724,0.18787629918
1.5102,0.8275862069,0.184243878386
1.5102,0.9655172414,0.191874557831
1.5102,1.103448276,0.211515221178
1.5102,1.24137931,0.23664331961
1.5102,1.379310345,0.264304716559
1.5102,1.517241379,0.293194778711
1.5102,1.655172414,0.32307861801
1.5102,1.793103448,0.353225063941
1.5102,1.931034483,0.383542969016
1.5102,2.068965517,0.413994710136
1.5102,2.206896552,0.444563073584
1.5102,2.344827586,0.475238374066
1.5102,2.482758621,0.506013393905
1.5102,2.620689655,0.536881508258
1.5102,2.75862069,0.56783613356
1.5102,2.896551724,0.598870598059
1.5102,3.034482759,0.629992052708
1.5102,3.172413793,0.661336522026
1.5102,3.310344828,0.692730103904
1.5102,3.448275862,0.724166890158
1.5102,3.586206897,0.755641584102
1.5102,3.724137931,0.787149713803
1.5102,3.862068966,0.818687097208
1.5102,4,0.85024964994
1.5566,0,0.274224461475
1.5566,0.1379310345,0.253803185899
1.5566,0.275862069,0.234990189026
1.5566,0.4137931034,0.217342211559
1.5566,0.5517241379,0.201545103435
1.5566,0.6896551724,0.188401861995
1.5566,0.8275862069,0.181828173101
1.5566,0.9655172414,0.185144986627
1.5566,1.103448276,0.200378656676
1.5566,1.24137931,0.223184397013
1.5566,1.379310345,0.250403386205
1.5566,1.517241379,0.279090500378
1.5566,1.655172414,0.308444937715
1.5566,1.793103448,0.338156115891
1.5566,1.931034483,0.368103750073
1.5566,2.068965517,0.398239249529
1.5566,2.206896552,0.428540225206
1.5566,2.344827586,0.459293452946
1.5566,2.482758621,0.49017115873
1.5566,2.620689655,0.52115198045
1.5566,2.75862069,0.552226257469
1.5566,2.896551724,0.583385583171
1.5566,3.034482759,0.614621882734
1.5566,3.172413793,0.645928444895
1.5566,3.310344828,0.677299272176
1.5566,3.448275862,0.708728540675
1.5566,3.586206897,0.740210873833
1.5566,3.724137931,0.771741306748
1.5566,3.862068966,0.803315271537
1.5566,4,0.834928573971
1.6029,0,0.276395021823
1.6029,0.1379310345,0.256035681822
1.6029,0.275862069,0.2376070008
1.6029,0.4137931034,0.219886097635
1.6029,0.5517241379,0.20420705909
1.6029,0.6896551724,0.189974027845
1.6029,0.8275862069,0.180833966358
1.6029,0.9655172414,0.179156860659
1.6029,1.103448276,0.188417208238
1.6029,1.24137931,0.20843768333
1.6029,1.379310345,0.233326480266
1.6029,1.517241379,0.260555903071
1.6029,1.655172414,0.289627747816
1.6029,1.793103448,0.319249301486
1.6029,1.931034483,0.349178770545
1.6029,2.068965517,0.379327394112
1.6029,2.206896552,0.409655158506
1.6029,2.344827586,0.440140974241
1.6029,2.482758621,0.470770944258
1.6029,2.620689655,0.501533220902
1.6029,2.75862069,0.532417520912
1.6029,2.896551724,0.563414561899
1.6029,3.034482759,0.594670854383
1.6029,3.172413793,0.626043725921
1.6029,3.310344828,0.657487286804
1.6029,3.448275862,0.688994468051
1.6029,3.586206897,0.720559041074
1.6029,3.724137931,0.75217516353
1.6029,3.862068966,0.783837959855
1.6029,4,0.815543398826
1.6493,0,0.278881619961
1.6493,0.1379310345,0.25861993236
1.6493,0.275862069,0.240622856339
1.6493,0.4137931034,0.222892668322
1.6493,0.5517241379,0.207508577873
1.6493,0.6896551724,0.192535412348
1.6493,0.8275862069,0.181632145437
1.6493,0.9655172414,0.175280842065
1.6493,1.103448276,0.177998043811
1.6493,1.24137931,0.191206287777
1.6493,1.379310345,0.213695652273
1.6493,1.517241379,0.239818200685
1.6493,1.655172414,0.267644432586
1.6493,1.793103448,0.296319480067
1.6493,1.931034483,0.325757827824
1.6493,2.068965517,0.355796928949
1.6493,2.206896552,0.386061935441
1.6493,2.344827586,0.416511251049
1.6493,2.482758621,0.447120895776
1.6493,2.620689655,0.477874746542
1.6493,2.75862069,0.508759635272
1.6493,2.896551724,0.539764056897
1.6493,3.034482759,0.570877201831
1.6493,3.172413793,0.602089115373
1.6493,3.310344828,0.633391332743
1.6493,3.448275862,0.664775705297
1.6493,3.586206897,0.696311927011
1.6493,3.724137931,0.727971030236
1.6493,3.862068966,0.759681466179
1.6493,4,0.791438167223
1.6957,0,0.281597789189
1.6957,0.1379310345,0.261632214739
1.6957,0.275862069,0.243899233008
1.6957,0.4137931034,0.226222452114
1.6957,0.5517241379,0.211235464599
1.6957,0.6896551724,0.196429525032
1.6957,0.8275862069,0.184099311305
1.6957,0.9655172414,0.17454134017
1.6957,1.103448276,0.17037774728
1.6957,1.24137931,0.17608779674
1.6957,1.379310345,0.191480612179
1.6957,1.517241379,0.215057884271
1.6957,1.655172414,0.241657146725
1.6957,1.793103448,0.269699842511
1.6957,1.931034483,0.298500129065
1.6957,2.068965517,0.327771280946
1.6957,2.206896552,0.357851908306
1.6957,2.344827586,0.388189092234
1.6957,2.482758621,0.41871806958
1.6957,2.620689655,0.44941237254
1.6957,2.75862069,0.480253051956
1.6957,2.896551724,0.511225648121
1.6957,3.034482759,0.542317581532
1.6957,3.172413793,0.573517565905
1.6957,3.310344828,0.604815399397
1.6957,3.448275862,0.636201807728
1.6957,3.586206897,0.667668395534
1.6957,3.724137931,0.699207547048
1.6957,3.862068966,0.730826159757
1.6957,4,0.762608837348
1.7421,0,0.284461564827
1.7421,0.1379310345,0.26505348973
1.7421,0.275862069,0.247309857039
1.7421,0.4137931034,0.230255187297
1.7421,0.5517241379,0.215174766131
1.7421,0.6896551724,0.20091902089
1.7421,0.8275862069,0.187723576562
1.7421,0.9655172414,0.17674440257
1.7421,1.103448276,0.167773762438
1.7421,1.24137931,0.164501391871
1.7421,1.379310345,0.17147434262
1.7421,1.517241379,0.187808879623
1.7421,1.655172414,0.211536237252
1.7421,1.793103448,0.238123656986
1.7421,1.931034483,0.266126378683
1.7421,2.068965517,0.294904572094
1.7421,2.206896552,0.324626521595
1.7421,2.344827586,0.354780212782
1.7421,2.482758621,0.385170282173
1.7421,2.620689655,0.415756177404
1.7421,2.75862069,0.446511832177
1.7421,2.896551724,0.477417913436
1.7421,3.034482759,0.508458677788
1.7421,3.172413793,0.539620537321
1.7421,3.310344828,0.570891408274
1.7421,3.448275862,0.602260460019
1.7421,3.586206897,0.633717910405
1.7421,3.724137931,0.665254973433
1.7421,3.862068966,0.696899509761
1.7421,4,0.72869571009
1.7884,0,0.287387221639
1.7884,0.1379310345,0.268484404961
1.7884,0.275862069,0.250732612574
1.7884,0.4137931034,0.234326909824
1.7884,0.5517241379,0.219127717464
1.7884,0.6896551724,0.205496087924
1.7884,0.8275862069,0.191905942459
1.7884,0.9655172414,0.180722090529
1.7884,1.103448276,0.169928178839
1.7884,1.24137931,0.160533271331
1.7884,1.379310345,0.156986837082
1.7884,1.517241379,0.162598596593
1.7884,1.655172414,0.179014965167
1.7884,1.793103448,0.201819175758
1.7884,1.931034483,0.227842999698
1.7884,2.068965517,0.25629407324
1.7884,2.206896552,0.285692833031
1.7884,2.344827586,0.315550721509
1.7884,2.482758621,0.345726065872
1.7884,2.620689655,0.376148217388
1.7884,2.75862069,0.406776650493
1.7884,2.896551724,0.437584186494
1.7884,3.034482759,0.468550012373
1.7884,3.172413793,0.499656753561
1.7884,3.310344828,0.530889262163
1.7884,3.448275862,0.562289284398
1.7884,3.586206897,0.593900790868
1.7884,3.724137931,0.625585828523
1.7884,3.862068966,0.657336059333
1.7884,4,0.689144344826
1.8348,0,0.290314003478
1.8348,0.1379310345,0.271843523344
1.8348,0.275862069,0.25408048241
1.8348,0.4137931034,0.238223892292
1.8348,0.5517241379,0.222954763146
1.8348,0.6896551724,0.209897487194
1.8348,0.8275862069,0.196851218195
1.8348,0.9655172414,0.185311707196
1.8348,1.103448276,0.174521217953
1.8348,1.24137931,0.163418332344
1.8348,1.379310345,0.154215158183
1.8348,1.517241379,0.148793118848
1.8348,1.655172414,0.150663272654
1.8348,1.793103448,0.163173170076
1.8348,1.931034483,0.184938328074
1.8348,2.068965517,0.211268366323
1.8348,2.206896552,0.239489541719
1.8348,2.344827586,0.268685319035
1.8348,2.482758621,0.298454671909
1.8348,2.620689655,0.328613589773
1.8348,2.75862069,0.359322874176
1.8348,2.896551724,0.390347447919
1.8348,3.034482759,0.421528328978
1.8348,3.172413793,0.452842349931
1.8348,3.310344828,0.484271954965
1.8348,3.448275862,0.515802952393
1.8348,3.586206897,0.547423429898
1.8348,3.724137931,0.579123156798
1.8348,3.862068966,0.610893238153
1.8348,4,0.642725892245
1.8812,0,0.29316900375
1.8812,0.1379310345,0.275043957742
1.8812,0.275862069,0.257259680271
1.8812,0.4137931034,0.241831320316
1.8812,0.5517241379,0.226523665284
1.8812,0.6896551724,0.213927019107
1.8812,0.8275862069,0.201630185228
1.8812,0.9655172414,0.189785255291
1.8812,1.103448276,0.179555212853
1.8812,1.24137931,0.168906240763
1.8812,1.379310345,0.157802006572
1.8812,1.517241379,0.148630554887
1.8812,1.655172414,0.140404973792
1.8812,1.793103448,0.136677856038
1.8812,1.931034483,0.143140751299
1.8812,2.068965517,0.159608919077
1.8812,2.206896552,0.184996721234
1.8812,2.344827586,0.213212307252
1.8812,2.482758621,0.242762112704
1.8812,2.620689655,0.273009555131
1.8812,2.75862069,0.303675079555
1.8812,2.896551724,0.334625290184
1.8812,3.034482759,0.365789006089
1.8812,3.172413793,0.397123304492
1.8812,3.310344828,0.428599122026
1.8812,3.448275862,0.460374764886
1.8812,3.586206897,0.49224410516
1.8812,3.724137931,0.524181217244
1.8812,3.862068966,0.556177156453
1.8812,4,0.58822442661
1.9276,0,0.296161881537
1.9276,0.1379310345,0.278024252723
1.9276,0.275862069,0.260200876866
1.9276,0.4137931034,0.245074633933
1.9276,0.5517241379,0.230277968379
1.9276,0.6896551724,0.217473003111
1.9276,0.8275862069,0.205775310992
1.9276,0.9655172414,0.193987211709
1.9276,1.103448276,0.184159925267
1.9276,1.24137931,0.17434327807
1.9276,1.379310345,0.163719559058
1.9276,1.517241379,0.153704017955
1.9276,1.655172414,0.144200654744
1.9276,1.793103448,0.134095346632
1.9276,1.931034483,0.124857349613
1.9276,2.068965517,0.121942520701
1.9276,2.206896552,0.129483809882
1.9276,2.344827586,0.149684660857
1.9276,2.482758621,0.176375707873
1.9276,2.620689655,0.20572945349
1.9276,2.75862069,0.236311159937
1.9276,2.896551724,0.267514000717
1.9276,3.034482759,0.29906851944
1.9276,3.172413793,0.330843402543
1.9276,3.310344828,0.362768466109
1.9276,3.448275862,0.394805506264
1.9276,3.586206897,0.427077378004
1.9276,3.724137931,0.459393693638
1.9276,3.862068966,0.491746012771
1.9276,4,0.524127967961
1.974,0,0.299033742443
1.974,0.1379310345,0.280743636782
1.974,0.275862069,0.263245585705
1.974,0.4137931034,0.247909992488
1.974,0.5517241379,0.233492689151
1.974,0.6896551724,0.22047517444
1.974,0.8275862069,0.209220518351
1.974,0.9655172414,0.198178317848
1.974,1.103448276,0.188149030235
1.974,1.24137931,0.17912497392
1.974,1.379310345,0.16959030987
1.974,1.517241379,0.159059657149
1.974,1.655172414,0.150162996363
1.974,1.793103448,0.140665446442
1.974,1.931034483,0.130208505169
1.974,2.068965517,0.120956372486
1.974,2.206896552,0.113186370901
1.974,2.344827586,0.107518879622
1.974,2.482758621,0.111221511484
1.974,2.620689655,0.128165862755
1.974,2.75862069,0.155502488995
1.974,2.896551724,0.186317797531
1.974,3.034482759,0.21828565398
1.974,3.172413793,0.25077911626
1.974,3.310344828,0.283532230167
1.974,3.448275862,0.31641538169
1.974,3.586206897,0.349360116825
1.974,3.724137931,0.382329009487
1.974,3.862068966,0.415301458431
1.974,4,0.448266266364
2.0203,0,0.301642048444
2.0203,0.1379310345,0.283177075369
2.0203,0.275862069,0.265902989917
2.0203,0.4137931034,0.250319302442
2.0203,0.5517241379,0.236124248871
2.0203,0.6896551724,0.222908498342
2.0203,0.8275862069,0.211956731503
2.0203,0.9655172414,0.201518690231
2.0203,1.103448276,0.191556155557
2.0203,1.24137931,0.183424486604
2.0203,1.379310345,0.175213582508
2.0203,1.517241379,0.166330422149
2.0203,1.655172414,0.156924882128
2.0203,1.793103448,0.148215528996
2.0203,1.931034483,0.138441881744
2.0203,2.068965517,0.127386338037
2.0203,2.206896552,0.118948649214
2.0203,2.344827586,0.111349585986
2.0203,2.482758621,0.103486994027
2.0203,2.620689655,0.0947599287638
2.0203,2.75862069,0.090194007249
2.0203,2.896551724,0.0991997349325
2.0203,3.034482759,0.122741952021
2.0203,3.172413793,0.153851450726
2.0203,3.310344828,0.186730805197
2.0203,3.448275862,0.220315796181
2.0203,3.586206897,0.254227418983
2.0203,3.724137931,0.288279389133
2.0203,3.862068966,0.32236513031
2.0203,4,0.356423083993
2.0667,0,0.303996096319
2.0667,0.1379310345,0.285335833368
2.0667,0.275862069,0.268178415076
2.0667,0.4137931034,0.25232902065
2.0667,0.5517241379,0.238220740759
2.0667,0.6896551724,0.224800282342
2.0667,0.8275862069,0.214028143381
2.0667,0.9655172414,0.204077336673
2.0667,1.103448276,0.194742151446
2.0667,1.24137931,0.187466000141
2.0667,1.379310345,0.181196309805
2.0667,1.517241379,0.175275714239
2.0667,1.655172414,0.169237043837
2.0667,1.793103448,0.162419738798
2.0667,1.931034483,0.155245050489
2.0667,2.068965517,0.147121464666
2.0667,2.206896552,0.136644393213
2.0667,2.344827586,0.123829333587
2.0667,2.482758621,0.112998796081
2.0667,2.620689655,0.102404060297
2.0667,2.75862069,0.093404544182
2.0667,2.896551724,0.0885795456681
2.0667,3.034482759,0.0839377049905
2.0667,3.172413793,0.0786489314748
2.0667,3.310344828,0.0825529373534
2.0667,3.448275862,0.107697970395
2.0667,3.586206897,0.140258952789
2.0667,3.724137931,0.174534617508
2.0667,3.862068966,0.209412567488
2.0667,4,0.244586988476
2.1131,0,0.306104063104
2.1131,0.1379310345,0.287233664829
2.1131,0.275862069,0.27010610454
2.1131,0.4137931034,0.253975853945
2.1131,0.5517241379,0.239843563659
2.1131,0.6896551724,0.226197210942
2.1131,0.8275862069,0.21548992783
2.1131,0.9655172414,0.205905761349
2.1131,1.103448276,0.197531690074
2.1131,1.24137931,0.191205618038
2.1131,1.379310345,0.187466178013
2.1131,1.517241379,0.185481582727
2.1131,1.655172414,0.184875715625
2.1131,1.793103448,0.184940552254
2.1131,1.931034483,0.184819804512
2.1131,2.068965517,0.183693116208
2.1131,2.206896552,0.18083364306
2.1131,2.344827586,0.17553431885
2.1131,2.482758621,0.16689788266
2.1131,2.620689655,0.154933741455
2.1131,2.75862069,0.140493694744
2.1131,2.896551724,0.121451932212
2.1131,3.034482759,0.102317104933
2.1131,3.172413793,0.0851931300158
2.1131,3.310344828,0.0780647090507
2.1131,3.448275862,0.075764513808
2.1131,3.586206897,0.071663127055
2.1131,3.724137931,0.0647919914691
2.1131,3.862068966,0.0785463412432
2.1131,4,0.111101958553
2.1595,0,0.307990091878
2.1595,0.1379310345,0.288902828417
2.1595,0.275862069,0.271742224549
2.1595,0.4137931034,0.255322991839
2.1595,0.5517241379,0.241083918227
2.1595,0.6896551724,0.227273660724
2.1595,0.8275862069,0.216432708629
2.1595,0.9655172414,0.207073316707
2.1595,1.103448276,0.199521251232
2.1595,1.24137931,0.194678660982
2.1595,1.379310345,0.193472341878
2.1595,1.517241379,0.196046466222
2.1595,1.655172414,0.201425011073
2.1595,1.793103448,0.208090590266
2.1595,1.931034483,0.214730496415
2.1595,2.068965517,0.220479955322
2.1595,2.206896552,0.224803545521
2.1595,2.344827586,0.227445315491
2.1595,2.482758621,0.227972474006
2.1595,2.620689655,0.225875834132
2.1595,2.75862069,0.221339123046
2.1595,2.896551724,0.213736672258
2.1595,3.034482759,0.20220997428
2.1595,3.172413793,0.18674213804
2.1595,3.310344828,0.16770823099
2.1595,3.448275862,0.144928729398
2.1595,3.586206897,0.117929905655
2.1595,3.724137931,0.08850066957
2.1595,3.862068966,0.0658094494425
2.1595,4,0.0614420530325
2.2059,0,0.309693012471
2.2059,0.1379310345,0.29038885109
2.2059,0.275862069,0.273154189299
2.2059,0.4137931034,0.256445969317
2.2059,0.5517241379,0.242046500407
