rb_over_a,delta_over_omega,threshold_temperature_over_omega
1.3247,1.517241379,0.197415712256
1.3247,1.655172414,0.219342105046
1.3247,1.793103448,0.240884628736
1.3247,1.931034483,0.263550501148
1.3247,2.068965517,0.284071552146
1.3247,2.206896552,0.305075567291
1.3247,2.344827586,0.326968845691
1.3247,2.482758621,0.346355940482
1.3247,2.620689655,0.367263856758
1.3247,2.75862069,0.387300333258
1.3247,2.896551724,0.407026910982
1.3247,3.034482759,0.427624333834
1.3247,3.172413793,0.446103665417
1.3247,3.310344828,0.465795692736
1.3247,3.448275862,0.483956465235
1.3247,3.586206897,0.502422190167
1.3247,3.724137931,0.519899755817
1.3247,3.862068966,0.536987047577
1.3247,4,0.55310585936
1.371,0,0.161290858508
1.371,0.1379310345,0.144401097507
1.371,0.275862069,0.130802879614
1.371,0.4137931034,0.115722174384
1.371,0.5517241379,0.103332554356
1.371,0.6896551724,0.0961479171946
1.371,0.8275862069,0.0969057894033
1.371,0.9655172414,0.107950705828
1.371,1.103448276,0.129251321088
1.371,1.24137931,0.151214336584
1.371,1.379310345,0.174198686217
1.371,1.517241379,0.198295870166
1.371,1.655172414,0.220844267013
1.371,1.793103448,0.242463550765
1.371,1.931034483,0.265298936324
1.371,2.068965517,0.286708343066
1.371,2.206896552,0.307832436562
1.371,2.344827586,0.330143252928
1.371,2.482758621,0.35057231317
1.371,2.620689655,0.371720466869
1.371,2.75862069,0.393548405801
1.371,2.896551724,0.413513590137
1.371,3.034482759,0.43476958006
1.371,3.172413793,0.455470920164
1.371,3.310344828,0.475804678511
1.371,3.448275862,0.497106531264
1.371,3.586206897,0.516804731244
1.371,3.724137931,0.537254750532
1.371,3.862068966,0.557435990721
1.371,4,0.576906098456
1.4174,0,0.161495034638
1.4174,0.1379310345,0.144641266859
1.4174,0.275862069,0.131019197863
1.4174,0.4137931034,0.115971995209
1.4174,0.5517241379,0.103361100017
1.4174,0.6896551724,0.0956777474773
1.4174,0.8275862069,0.0955475967773
1.4174,0.9655172414,0.105622661438
1.4174,1.103448276,0.126935013378
1.4174,1.24137931,0.148090543233
1.4174,1.379310345,0.171617228407
1.4174,1.517241379,0.196073113872
1.4174,1.655172414,0.218016092787
1.4174,1.793103448,0.240184310506
1.4174,1.931034483,0.2633931783
1.4174,2.068965517,0.284504320457
1.4174,2.206896552,0.306106218549
1.4174,2.344827586,0.328783233872
1.4174,2.482758621,0.349221531653
1.4174,2.620689655,0.370801025059
1.4174,2.75862069,0.392838184162
1.4174,2.896551724,0.413273821709
1.4174,3.034482759,0.434957799412
1.4174,3.172413793,0.456218884823
1.4174,3.310344828,0.477019761772
1.4174,3.448275862,0.498804706857
1.4174,3.586206897,0.51947259257
1.4174,3.724137931,0.540529766482
1.4174,3.862068966,0.562257549866
1.4174,4,0.582541529474
1.4638,0,0.162105974329
1.4638,0.1379310345,0.145488812699
1.4638,0.275862069,0.131839517937
1.4638,0.4137931034,0.117151695101
1.4638,0.5517241379,0.104152588445
1.4638,0.6896551724,0.0956971249285
1.4638,0.8275862069,0.0939115628523
1.4638,0.9655172414,0.101967068754
1.4638,1.103448276,0.120854816113
1.4638,1.24137931,0.142308411229
1.4638,1.379310345,0.166511830527
1.4638,1.517241379,0.190452037805
1.4638,1.655172414,0.212016544061
1.4638,1.793103448,0.235040474927
1.4638,1.931034483,0.258033200467
1.4638,2.068965517,0.278843084176
1.4638,2.206896552,0.301185715453
1.4638,2.344827586,0.323156286928
1.4638,2.482758621,0.344055228832
1.4638,2.620689655,0.366255106946
1.4638,2.75862069,0.387534194855
1.4638,2.896551724,0.408703310994
1.4638,3.034482759,0.430925564949
1.4638,3.172413793,0.451746590978
1.4638,3.310344828,0.473166059812
1.4638,3.448275862,0.495382637784
1.4638,3.586206897,0.515941271642
1.4638,3.724137931,0.537555056299
1.4638,3.862068966,0.559234088162
1.4638,4,0.580128555621
1.5102,0,0.16308177901
1.5102,0.1379310345,0.146890103004
1.5102,0.275862069,0.133192146761
1.5102,0.4137931034,0.119222891424
1.5102,0.5517241379,0.105700854991
1.5102,0.6896551724,0.0963816575171
1.5102,0.8275862069,0.0924720748322
1.5102,0.9655172414,0.0975984011646
1.5102,1.103448276,0.11266347629
1.5102,1.24137931,0.134725289038
1.5102,1.379310345,0.15940039236
1.5102,1.517241379,0.180700193505
1.5102,1.655172414,0.203821245316
1.5102,1.793103448,0.227737159774
1.5102,1.931034483,0.24856739881
1.5102,2.068965517,0.270747257907
1.5102,2.206896552,0.293872805249
1.5102,2.344827586,0.314224810957
1.5102,2.482758621,0.336206473261
1.5102,2.620689655,0.358384619287
1.5102,2.75862069,0.37912185212
1.5102,2.896551724,0.401158490201
1.5102,3.034482759,0.422735906255
1.5102,3.172413793,0.443836708415
1.5102,3.310344828,0.465977154291
1.5102,3.448275862,0.487164072991
1.5102,3.586206897,0.508549602254
1.5102,3.724137931,0.530785911073
1.5102,3.862068966,0.551703511649
1.5102,4,0.573302424092
1.5566,0,0.164378345318
1.5566,0.1379310345,0.148798198619
1.5566,0.275862069,0.135009593049
1.5566,0.4137931034,0.122182863179
1.5566,0.5517241379,0.10801051818
1.5566,0.6896551724,0.0978872975679
1.5566,0.8275862069,0.0915284556179
1.5566,0.9655172414,0.0932493006617
1.5566,1.103448276,0.104153806503
1.5566,1.24137931,0.125804688579
1.5566,1.379310345,0.146251656175
1.5566,1.517241379,0.169668383446
1.5566,1.655172414,0.194022556751
1.5566,1.793103448,0.215026968742
1.5566,1.931034483,0.237457863816
1.5566,2.068965517,0.260853841185
1.5566,2.206896552,0.281321252955
1.5566,2.344827586,0.30335383798
1.5566,2.482758621,0.325887885096
1.5566,2.620689655,0.346475049922
1.5566,2.75862069,0.368514557322
1.5566,2.896551724,0.390353267375
1.5566,3.034482759,0.411344562095
1.5566,3.172413793,0.43348793976
1.5566,3.310344828,0.454895910399
1.5566,3.448275862,0.476213436359
1.5566,3.586206897,0.498464218032
1.5566,3.724137931,0.519594344209
1.5566,3.862068966,0.541158291519
1.5566,4,0.563498171377
1.6029,0,0.165946044051
1.6029,0.1379310345,0.151162703374
1.6029,0.275862069,0.137221422137
1.6029,0.4137931034,0.125965944333
1.6029,0.5517241379,0.111072584965
1.6029,0.6896551724,0.100264730406
1.6029,0.8275862069,0.0924522931309
1.6029,0.9655172414,0.0884711914726
1.6029,1.103448276,0.0960723684641
1.6029,1.24137931,0.111138512645
1.6029,1.379310345,0.13319591128
1.6029,1.517241379,0.156568378601
1.6029,1.655172414,0.178004102635
1.6029,1.793103448,0.20121436552
1.6029,1.931034483,0.224366173412
1.6029,2.068965517,0.24518564761
1.6029,2.206896552,0.267688570929
1.6029,2.344827586,0.289851277674
1.6029,2.482758621,0.310761206562
1.6029,2.620689655,0.333098895936
1.6029,2.75862069,0.354607573022
1.6029,2.896551724,0.375827130722
1.6029,3.034482759,0.398195538419
1.6029,3.172413793,0.41931803475
1.6029,3.310344828,0.440825738888
1.6029,3.448275862,0.463266384595
1.6029,3.586206897,0.484158134292
1.6029,3.724137931,0.505892251604
1.6029,3.862068966,0.528193644378
1.6029,4,0.549150166541
1.6493,0,0.167743731144
1.6493,0.1379310345,0.153945933009
1.6493,0.275862069,0.139771793272
1.6493,0.4137931034,0.128626001312
1.6493,0.5517241379,0.114887781905
1.6493,0.6896551724,0.103468088559
1.6493,0.8275862069,0.0945540212321
1.6493,0.9655172414,0.0865100235285
1.6493,1.103448276,0.087536654827
1.6493,1.24137931,0.0986462447433
1.6493,1.379310345,0.116464756112
1.6493,1.517241379,0.138054551073
1.6493,1.655172414,0.162039631341
1.6493,1.793103448,0.183444702972
1.6493,1.931034483,0.205682423426
1.6493,2.068965517,0.229101663088
1.6493,2.206896552,0.250029830371
1.6493,2.344827586,0.271871971531
1.6493,2.482758621,0.29484958031
1.6493,2.620689655,0.315358158256
1.6493,2.75862069,0.337234677623
1.6493,2.896551724,0.359707633037
1.6493,3.034482759,0.380374907817
1.6493,3.172413793,0.402393727828
1.6493,3.310344828,0.424333115193
1.6493,3.448275862,0.445416172242
1.6493,3.586206897,0.467573922379
1.6493,3.724137931,0.489179921999
1.6493,3.862068966,0.510569104023
1.6493,4,0.532839487796
1.6957,0,0.169718004148
1.6957,0.1379310345,0.15708636564
1.6957,0.275862069,0.142587175733
1.6957,0.4137931034,0.131479260283
1.6957,0.5517241379,0.119420585828
1.6957,0.6896551724,0.107369699628
1.6957,0.8275862069,0.0978806104697
1.6957,0.9655172414,0.0885356126148
1.6957,1.103448276,0.0822147864674
1.6957,1.24137931,0.0860756979952
1.6957,1.379310345,0.0992859266014
1.6957,1.517241379,0.118181880162
1.6957,1.655172414,0.139491993814
1.6957,1.793103448,0.16319431616
1.6957,1.931034483,0.184806919733
1.6957,2.068965517,0.206709259675
1.6957,2.206896552,0.229950360316
1.6957,2.344827586,0.251076611369
1.6957,2.482758621,0.272771792101
1.6957,2.620689655,0.295674470525
1.6957,2.75862069,0.316399669084
1.6957,2.896551724,0.338199708398
1.6957,3.034482759,0.360948309059
1.6957,3.172413793,0.381525497096
1.6957,3.310344828,0.403491377519
1.6957,3.448275862,0.425700074863
1.6957,3.586206897,0.446709730229
1.6957,3.724137931,0.468822479757
1.6957,3.862068966,0.49068840048
1.6957,4,0.512011584426
1.7421,0,0.171816203483
1.7421,0.1379310345,0.160113311268
1.7421,0.275862069,0.145590755637
1.7421,0.4137931034,0.134429860583
1.7421,0.5517241379,0.124604036325
1.7421,0.6896551724,0.11182533106
1.7421,0.8275862069,0.101993064616
1.7421,0.9655172414,0.0935197925937
1.7421,1.103448276,0.0827843183604
1.7421,1.24137931,0.0780657293501
1.7421,1.379310345,0.0823829586705
1.7421,1.517241379,0.0969416119595
1.7421,1.655172414,0.115045828121
1.7421,1.793103448,0.136821647576
1.7421,1.931034483,0.160663483113
1.7421,2.068965517,0.181340473418
1.7421,2.206896552,0.203740811844
1.7421,2.344827586,0.227249054989
1.7421,2.482758621,0.247698921622
1.7421,2.620689655,0.26987198686
1.7421,2.75862069,0.292690765697
1.7421,2.896551724,0.313317358637
1.7421,3.034482759,0.335507186214
1.7421,3.172413793,0.357712131092
1.7421,3.310344828,0.378754096577
1.7421,3.448275862,0.401029251216
1.7421,3.586206897,0.422857443568
1.7421,3.724137931,0.444218380595
1.7421,3.862068966,0.466578836683
1.7421,4,0.488167975441
1.7884,0,0.173979143588
1.7884,0.1379310345,0.16225260661
1.7884,0.275862069,0.148688235172
1.7884,0.4137931034,0.137376195658
1.7884,0.5517241379,0.128271103863
1.7884,0.6896551724,0.116660280559
1.7884,0.8275862069,0.106485817201
1.7884,0.9655172414,0.0979660384379
1.7884,1.103448276,0.0883152385737
1.7884,1.24137931,0.0782133573711
1.7884,1.379310345,0.0735136675035
1.7884,1.517241379,0.0763020231312
1.7884,1.655172414,0.0904520500628
1.7884,1.793103448,0.107344783745
1.7884,1.931034483,0.130019285229
1.7884,2.068965517,0.151366637191
1.7884,2.206896552,0.173276465344
1.7884,2.344827586,0.196714043066
1.7884,2.482758621,0.218106786189
1.7884,2.620689655,0.239921221957
1.7884,2.75862069,0.26302075688
1.7884,2.896551724,0.284137716673
1.7884,3.034482759,0.305998279222
1.7884,3.172413793,0.328948406024
1.7884,3.310344828,0.349893110796
1.7884,3.448275862,0.371873189677
1.7884,3.586206897,0.39475049791
1.7884,3.724137931,0.415620922893
1.7884,3.862068966,0.43771636501
1.7884,4,0.460209881631
1.8348,0,0.176161439874
1.8348,0.1379310345,0.164344559336
1.8348,0.275862069,0.15179495952
1.8348,0.4137931034,0.140235008744
1.8348,0.5517241379,0.131199316669
1.8348,0.6896551724,0.121678179105
1.8348,0.8275862069,0.111072248459
1.8348,0.9655172414,0.102560449243
1.8348,1.103448276,0.0949009513424
1.8348,1.24137931,0.0839760405309
1.8348,1.379310345,0.0747144220084
1.8348,1.517241379,0.0690561189881
1.8348,1.655172414,0.0689184708093
1.8348,1.793103448,0.07739816911
1.8348,1.931034483,0.0960356276144
1.8348,2.068965517,0.115351379562
1.8348,2.206896552,0.137408999147
1.8348,2.344827586,0.161200912273
1.8348,2.482758621,0.182089068468
1.8348,2.620689655,0.204470292686
1.8348,2.75862069,0.22801258745
1.8348,2.896551724,0.248932264152
1.8348,3.034482759,0.271193881483
1.8348,3.172413793,0.294484687489
1.8348,3.310344828,0.315381086049
1.8348,3.448275862,0.337634435251
1.8348,3.586206897,0.360644513843
1.8348,3.724137931,0.381669551867
1.8348,3.862068966,0.403953117717
1.8348,4,0.426622234742
1.8812,0,0.178305986692
1.8812,0.1379310345,0.166333331315
1.8812,0.275862069,0.154801028955
1.8812,0.4137931034,0.142905893775
1.8812,0.5517241379,0.13382243306
1.8812,0.6896551724,0.126257854261
1.8812,0.8275862069,0.115458379283
1.8812,0.9655172414,0.106843152905
1.8812,1.103448276,0.0994903415188
1.8812,1.24137931,0.0925208259816
1.8812,1.379310345,0.0811218398481
1.8812,1.517241379,0.0725800538434
1.8812,1.655172414,0.0660074173919
1.8812,1.793103448,0.0622467339678
1.8812,1.931034483,0.064982084719
1.8812,2.068965517,0.0763607131064
1.8812,2.206896552,0.096984088952
1.8812,2.344827586,0.117534272807
1.8812,2.482758621,0.139468989496
1.8812,2.620689655,0.163180816796
1.8812,2.75862069,0.184861973748
1.8812,2.896551724,0.206996121467
1.8812,3.034482759,0.230455739218
1.8812,3.172413793,0.252271077443
1.8812,3.310344828,0.274347233171
1.8812,3.448275862,0.297569065696
1.8812,3.586206897,0.319401845408
1.8812,3.724137931,0.341468074947
1.8812,3.862068966,0.364525766528
1.8812,4,0.386336601809
1.9276,0,0.180366220618
1.9276,0.1379310345,0.168177884361
1.9276,0.275862069,0.157609192855
1.9276,0.4137931034,0.145305801162
1.9276,0.5517241379,0.136072886744
1.9276,0.6896551724,0.128591832215
1.9276,0.8275862069,0.119348821906
1.9276,0.9655172414,0.11053333463
1.9276,1.103448276,0.103294428861
1.9276,1.24137931,0.0968042878859
1.9276,1.379310345,0.0889019734455
1.9276,1.517241379,0.0791304724957
1.9276,1.655172414,0.0716569608562
1.9276,1.793103448,0.0652799419523
1.9276,1.931034483,0.0593351239938
1.9276,2.068965517,0.0527118170013
1.9276,2.206896552,0.0588733955623
1.9276,2.344827586,0.0706284434557
1.9276,2.482758621,0.0925851201403
1.9276,2.620689655,0.112026691899
1.9276,2.75862069,0.135143006715
1.9276,2.896551724,0.159273043559
1.9276,3.034482759,0.180095932679
1.9276,3.172413793,0.203123342074
1.9276,3.310344828,0.227106694392
1.9276,3.448275862,0.248390324946
1.9276,3.586206897,0.271206806077
1.9276,3.724137931,0.294917091644
1.9276,3.862068966,0.316513707128
1.9276,4,0.339153504125
1.974,0,0.182305392387
1.974,0.1379310345,0.16985039506
1.974,0.275862069,0.159884191082
1.974,0.4137931034,0.147375110206
1.974,0.5517241379,0.137911242555
1.974,0.6896551724,0.130390985291
1.974,0.8275862069,0.122484680686
1.974,0.9655172414,0.113433950772
1.974,1.103448276,0.106188688926
1.974,1.24137931,0.0999031334413
1.974,1.379310345,0.0940127067161
1.974,1.517241379,0.0850065797152
1.974,1.655172414,0.0769884836768
1.974,1.793103448,0.0707851799295
1.974,1.931034483,0.065521002076
1.974,2.068965517,0.0603644640449
1.974,2.206896552,0.0505859013942
1.974,2.344827586,0.0437010584255
1.974,2.482758621,0.0444216476226
1.974,2.620689655,0.0600975795872
1.974,2.75862069,0.0769213846625
1.974,2.896551724,0.100200677795
1.974,3.034482759,0.123839819291
1.974,3.172413793,0.144977009052
1.974,3.310344828,0.168470584664
1.974,3.448275862,0.192669448736
1.974,3.586206897,0.214095708906
1.974,3.724137931,0.237322724622
1.974,3.862068966,0.261415075791
1.974,4,0.283355152836
2.0203,0,0.184096016978
2.0203,0.1379310345,0.171335335144
2.0203,0.275862069,0.161203083951
2.0203,0.4137931034,0.149085138162
2.0203,0.5517241379,0.139331801129
2.0203,0.6896551724,0.131680307215
2.0203,0.8275862069,0.124720513447
2.0203,0.9655172414,0.115456498119
2.0203,1.103448276,0.108201978363
2.0203,1.24137931,0.102065942007
2.0203,1.379310345,0.09646057137
2.0203,1.517241379,0.0898516611794
2.0203,1.655172414,0.0811050518691
2.0203,1.793103448,0.0743038874526
2.0203,1.931034483,0.068823569377
2.0203,2.068965517,0.0642687358348
2.0203,2.206896552,0.0602995717456
2.0203,2.344827586,0.0535512519962
2.0203,2.482758621,0.046162217099
2.0203,2.620689655,0.0402608858983
2.0203,2.75862069,0.0363939690605
2.0203,2.896551724,0.0390971605946
2.0203,3.034482759,0.0589836858449
2.0203,3.172413793,0.0777010920721
2.0203,3.310344828,0.101709722393
2.0203,3.448275862,0.126502214167
2.0203,3.586206897,0.147612903677
2.0203,3.724137931,0.171014405867
2.0203,3.862068966,0.195416750561
2.0203,4,0.217735402241
2.0667,0,0.185736642071
2.0667,0.1379310345,0.172642254374
2.0667,0.275862069,0.162302698557
2.0667,0.4137931034,0.150456140333
2.0667,0.5517241379,0.140375919873
2.0667,0.6896551724,0.13252955845
2.0667,0.8275862069,0.125985613914
2.0667,0.9655172414,0.116657910642
2.0667,1.103448276,0.109480254167
2.0667,1.24137931,0.103667592128
2.0667,1.379310345,0.0986843518728
2.0667,1.517241379,0.0941841527824
2.0667,1.655172414,0.0881126661573
2.0667,1.793103448,0.0816706108916
2.0667,1.931034483,0.0759648369487
2.0667,2.068965517,0.0705316369916
2.0667,2.206896552,0.06512551057
2.0667,2.344827586,0.0596463910251
2.0667,2.482758621,0.050283797564
2.0667,2.620689655,0.0442806445831
2.0667,2.75862069,0.0411611406394
2.0667,2.896551724,0.0388125194303
2.0667,3.034482759,0.0359406561618
2.0667,3.172413793,0.0323424919266
2.0667,3.310344828,0.0323641329362
2.0667,3.448275862,0.045849697976
2.0667,3.586206897,0.0702243511976
2.0667,3.724137931,0.0957371377483
2.0667,3.862068966,0.117988109018
2.0667,4,0.141012086719
2.1131,0,0.187228146174
2.1131,0.1379310345,0.173784767135
2.1131,0.275862069,0.163212664246
2.1131,0.4137931034,0.151530549459
2.1131,0.5517241379,0.141107011711
2.1131,0.6896551724,0.133027865291
2.1131,0.8275862069,0.126339458808
2.1131,0.9655172414,0.117180129619
2.1131,1.103448276,0.110185439858
2.1131,1.24137931,0.104970847511
2.1131,1.379310345,0.10122362621
2.1131,1.517241379,0.0988328096347
2.1131,1.655172414,0.0976070576446
2.1131,1.793103448,0.0971200161398
2.1131,1.931034483,0.0967793088578
2.1131,2.068965517,0.0959901924261
2.1131,2.206896552,0.0942661393292
2.1131,2.344827586,0.0904928659704
2.1131,2.482758621,0.0833125796735
2.1131,2.620689655,0.0752600496085
2.1131,2.75862069,0.0668555216554
2.1131,2.896551724,0.0565719224227
2.1131,3.034482759,0.0416180161233
2.1131,3.172413793,0.0347440326156
2.1131,3.310344828,0.0332565881553
2.1131,3.448275862,0.0331479716684
2.1131,3.586206897,0.0315204714842
2.1131,3.724137931,0.0270942757946
2.1131,3.862068966,0.0311721182536
2.1131,4,0.0518367755738
2.1595,0,0.188587210334
2.1595,0.1379310345,0.17479026303
2.1595,0.275862069,0.163974400508
2.1595,0.4137931034,0.15237747259
2.1595,0.5517241379,0.141610797673
2.1595,0.6896551724,0.1332818268
2.1595,0.8275862069,0.126410404852
2.1595,0.9655172414,0.117210119905
2.1595,1.103448276,0.110450350099
2.1595,1.24137931,0.106030019458
2.1595,1.379310345,0.104005862023
2.1595,1.517241379,0.104548251738
2.1595,1.655172414,0.107451501459
2.1595,1.793103448,0.112103650839
2.1595,1.931034483,0.117736503626
2.1595,2.068965517,0.123521378077
2.1595,2.206896552,0.127422065891
2.1595,2.344827586,0.129247573624
2.1595,2.482758621,0.12966298868
2.1595,2.620689655,0.128496221336
2.1595,2.75862069,0.125500642308
2.1595,2.896551724,0.118271578378
2.1595,3.034482759,0.10965232071
2.1595,3.172413793,0.100264058703
2.1595,3.310344828,0.0879971116252
2.1595,3.448275862,0.0716689918378
2.1595,3.586206897,0.0565900350057
2.1595,3.724137931,0.0360542552804
